"","t=1","t=2","t=3","t=4","t=5","t=6","t=7","t=8","t=9","t=10","t=11","t=12","t=13","t=14","t=15","t=16","t=17","t=18","t=19","t=20","t=21","t=22","t=23","t=24","t=25","t=26","t=27","t=28","t=29","t=30","t=31","t=32","t=33","t=34","t=35","t=36","t=37","t=38","t=39","t=40","t=41","t=42","t=43","t=44","t=45","t=46","t=47","t=48","t=49","t=50","t=51","t=52","t=53","t=54","t=55","t=56","t=57","t=58","t=59","t=60","accuracy"
"iRep=306",3,3,1,2,3,3,1,2,2,3,3,3,1,2,2,3,1,2,3,3,1,2,3,3,1,2,3,1,2,1,2,3,1,2,2,3,3,1,2,3,3,3,3,3,3,3,1,2,1,2,3,3,1,2,3,1,2,3,3,1,0.566666666666667
"iRep=307",3,1,2,3,1,3,1,2,2,2,3,1,2,3,1,2,2,2,3,1,2,2,2,3,1,2,3,1,1,2,2,3,1,3,1,3,1,2,2,3,2,2,2,3,1,2,3,1,3,1,2,2,2,2,3,1,2,3,1,3,0.616666666666667
"iRep=308",2,3,3,2,1,3,3,3,3,1,3,3,3,3,3,1,3,1,3,1,3,2,1,3,1,3,1,3,1,3,1,3,3,3,3,1,3,3,3,3,3,2,1,3,1,3,3,1,3,2,1,3,3,2,1,3,3,1,3,3,0.75
"iRep=309",2,3,2,3,2,3,2,3,2,3,1,2,3,1,2,3,2,3,1,2,3,2,3,2,3,1,2,3,1,2,3,2,3,2,3,2,3,2,3,2,3,2,3,1,1,2,3,2,3,2,3,1,2,3,1,2,3,2,3,2,0.416666666666667
"iRep=310",3,2,3,2,1,3,2,1,3,2,3,2,3,2,3,2,1,3,2,1,2,1,3,2,1,2,1,2,1,3,2,1,2,3,2,1,3,2,1,3,2,1,3,2,3,2,1,3,2,1,3,2,1,2,3,2,1,3,2,3,0.5
"iRep=311",3,3,3,3,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,0.35
"iRep=312",3,1,2,3,1,2,3,1,2,3,3,1,1,2,3,1,2,3,1,2,3,1,2,3,1,3,1,2,3,1,2,3,3,1,2,3,1,2,3,3,1,2,3,1,2,3,1,3,1,2,3,3,3,3,1,2,3,3,1,2,0.583333333333333
"iRep=313",2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,2,2,3,1,2,3,3,1,2,2,3,3,1,2,2,2,3,1,2,2,2,2,3,1,2,2,0.466666666666667
"iRep=314",3,1,3,3,3,3,3,1,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,1,3,1,3,3,3,3,1,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,0.716666666666667
"iRep=315",3,1,2,2,3,1,2,2,2,2,2,2,2,3,1,2,2,2,3,3,3,1,2,2,3,1,2,2,2,2,3,3,1,3,1,2,3,3,1,2,3,3,3,1,2,3,3,3,1,2,2,3,3,1,2,2,2,2,3,1,0.616666666666667
"iRep=316",3,2,2,2,1,3,2,1,3,3,2,1,3,2,2,2,1,3,3,3,2,1,3,2,2,1,3,2,2,1,3,2,2,1,3,2,2,1,3,2,1,3,3,2,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2,1,0.516666666666667
"iRep=317",2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,2,2,2,1,1,3,2,2,2,2,2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,3,2,1,3,2,2,2,3,1,1,3,1,3,1,1,1,3,1,3,1,0.533333333333333
"iRep=318",3,3,3,3,1,1,1,3,3,1,1,3,1,1,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,3,1,1,1,1,3,1,3,3,3,1,1,3,3,3,3,1,3,1,3,3,1,3,3,1,3,0.716666666666667
"iRep=319",3,3,3,2,2,2,1,3,3,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,1,3,3,2,2,2,1,3,3,2,2,2,2,1,3,3,2,2,2,1,3,2,2,2,2,1,3,2,2,2,2,1,1,3,2,2,0.566666666666667
"iRep=320",3,3,2,1,3,2,2,2,2,2,2,2,2,2,1,3,2,1,3,3,3,2,2,1,3,2,2,1,3,3,3,3,3,3,3,2,2,2,2,1,3,3,3,3,3,3,3,2,2,2,1,3,3,3,1,3,1,3,3,2,0.633333333333333
"iRep=321",2,2,3,1,3,1,1,3,1,3,2,2,2,2,2,2,3,1,1,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,0.433333333333333
"iRep=322",2,3,3,1,2,3,3,1,2,3,1,3,1,2,3,1,2,3,1,1,2,3,1,3,1,3,1,3,1,1,3,1,3,1,3,1,3,1,3,3,1,3,3,3,1,3,1,2,3,3,3,1,2,3,3,1,2,3,3,3,0.583333333333333
"iRep=323",3,3,1,3,1,3,3,3,1,2,1,2,1,2,1,3,3,3,3,1,2,1,2,1,3,3,3,1,2,1,2,1,2,1,2,1,2,1,3,1,3,1,3,3,1,3,3,3,3,1,3,1,2,1,2,1,2,1,3,3,0.6
"iRep=324",2,1,2,1,2,1,2,2,2,2,1,3,2,2,1,3,2,1,3,2,1,2,1,2,2,1,2,1,3,2,2,1,3,2,1,2,2,1,2,1,2,1,2,1,3,2,2,1,3,2,2,2,1,3,3,2,1,3,2,2,0.566666666666667
"iRep=325",3,3,3,3,1,2,3,1,3,1,2,3,1,2,3,3,3,3,1,2,2,3,1,3,3,3,3,3,1,2,2,2,2,3,3,3,1,2,2,3,3,3,3,1,2,2,3,3,3,3,3,1,3,1,2,3,1,2,2,2,0.716666666666667
"iRep=326",3,1,2,2,1,3,1,2,2,1,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,1,3,1,3,3,1,3,2,2,2,1,3,3,3,1,2,2,1,2,2,2,1,2,0.583333333333333
"iRep=327",2,3,1,2,3,1,2,1,2,3,1,3,1,2,3,3,1,3,1,3,1,2,3,1,2,1,3,1,3,1,2,3,1,2,3,3,1,2,3,3,1,3,1,3,1,2,1,2,3,1,3,1,2,3,1,2,3,1,2,1,0.566666666666667
"iRep=328",2,3,3,3,1,3,3,3,1,3,1,3,1,3,1,3,1,3,1,3,3,1,3,1,3,1,3,3,1,3,3,1,3,1,3,1,3,1,3,1,3,3,1,3,1,3,3,1,3,1,3,1,3,1,3,1,3,1,3,3,0.483333333333333
"iRep=329",2,2,2,2,2,2,1,3,1,3,3,1,3,3,1,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,1,2,2,2,2,1,3,3,3,1,3,1,3,1,3,3,3,3,3,1,2,2,2,1,3,3,3,3,3,1,0.733333333333333
"iRep=330",1,3,3,1,3,2,1,3,3,2,1,3,2,1,3,2,1,3,3,2,1,3,3,1,3,2,1,3,3,2,1,3,3,2,1,3,3,3,3,1,3,3,2,1,3,1,3,2,2,1,3,2,2,1,1,3,3,3,3,3,0.65
"iRep=331",2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,3,3,3,1,3,3,2,2,2,2,2,2,2,2,2,1,3,3,1,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,0.566666666666667
"iRep=332",2,2,2,2,2,2,2,1,3,1,2,2,2,2,2,2,1,3,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,1,3,1,3,3,1,3,1,3,3,3,1,2,2,2,2,2,2,2,0.583333333333333
"iRep=333",2,1,3,2,1,3,2,3,2,2,1,3,2,1,3,2,3,2,2,1,3,2,2,1,3,2,2,1,3,3,2,2,2,2,1,3,2,1,3,2,1,3,2,1,3,2,3,2,2,2,2,2,2,1,3,2,1,3,2,3,0.45
"iRep=334",1,3,2,2,2,1,3,2,2,2,1,3,2,1,3,3,2,2,2,1,3,2,2,1,3,2,2,1,3,2,1,3,2,1,3,2,2,2,2,1,3,3,2,2,2,2,2,1,3,3,3,2,1,3,2,2,2,2,1,3,0.516666666666667
"iRep=335",2,3,3,3,1,3,3,1,2,3,3,3,1,3,1,1,1,3,1,3,1,2,3,1,2,3,3,1,3,1,3,1,3,3,1,3,1,3,1,3,3,1,3,3,1,3,1,3,3,3,3,1,1,3,3,1,1,2,3,1,0.6
"iRep=336",2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,1,3,2,1,0.533333333333333
"iRep=337",2,3,3,3,3,3,3,3,3,1,2,2,1,2,2,1,2,3,3,3,3,3,3,3,1,1,2,2,2,2,3,1,2,2,2,1,2,3,3,3,3,3,1,2,2,3,3,3,3,1,2,1,3,3,1,2,3,3,3,3,0.516666666666667
"iRep=338",3,1,1,3,2,3,2,1,1,3,2,2,3,2,2,1,1,1,1,3,2,2,2,2,2,1,3,1,3,3,1,3,2,2,3,2,2,1,1,3,2,3,2,2,2,3,1,3,1,3,2,2,2,2,2,2,2,2,3,2,0.616666666666667
"iRep=339",1,3,1,3,1,1,3,2,1,1,3,2,1,3,1,1,1,3,2,1,3,1,3,2,1,2,1,3,2,1,1,1,1,1,3,2,1,1,1,3,3,2,1,3,2,1,3,2,1,3,2,1,1,1,2,1,2,1,3,1,0.566666666666667
"iRep=340",3,1,2,2,1,2,3,3,3,1,2,2,3,3,1,2,3,1,2,3,1,2,3,3,1,2,1,2,2,1,2,1,2,1,2,2,3,3,1,2,2,3,3,1,2,2,3,3,3,3,1,2,3,1,2,1,2,1,2,2,0.566666666666667
"iRep=341",3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,1,3,3,1,3,1,3,2,2,3,3,1,3,3,1,3,3,1,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,0.6
"iRep=342",3,3,3,3,3,1,2,1,2,1,2,1,2,1,2,3,3,3,3,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,1,3,1,2,3,1,2,2,1,3,3,3,3,3,1,2,1,2,1,2,1,0.633333333333333
"iRep=343",3,1,3,3,1,3,1,2,3,3,1,2,3,1,3,3,3,3,1,2,3,1,3,1,3,1,2,3,1,3,1,2,3,1,3,1,2,3,3,3,1,3,1,2,3,1,3,1,3,3,3,1,2,3,1,2,3,3,3,3,0.733333333333333
"iRep=344",3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,3,3,2,2,1,3,3,3,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,0.583333333333333
"iRep=345",3,3,3,3,1,3,3,2,1,2,2,2,3,1,2,2,3,3,3,3,3,1,3,3,3,1,3,3,3,1,3,1,2,2,3,3,2,2,2,1,3,1,3,1,3,3,1,3,3,3,3,3,3,1,2,1,3,3,3,3,0.633333333333333
"iRep=346",1,3,1,2,3,1,3,1,2,2,3,1,3,1,2,3,1,3,1,3,1,2,3,1,3,1,2,3,1,2,3,1,2,2,2,3,1,2,2,3,1,3,1,3,1,2,3,1,3,1,3,1,2,3,1,1,2,3,1,2,0.7
"iRep=347",2,2,2,2,2,3,1,2,2,3,1,1,2,2,3,3,1,2,2,2,2,2,2,3,3,3,1,2,2,3,1,2,2,3,1,3,1,2,2,3,3,3,1,2,3,3,1,2,3,1,2,2,2,2,2,2,2,3,1,2,0.55
"iRep=348",3,1,2,2,2,1,2,2,2,1,2,2,2,3,3,1,2,2,1,2,2,1,2,2,3,3,3,1,2,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,3,1,2,2,2,3,1,2,1,2,2,1,2,2,1,2,0.583333333333333
"iRep=349",2,3,2,3,1,1,2,3,2,3,2,3,2,3,2,2,3,1,2,3,2,3,1,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,0.533333333333333
"iRep=350",3,1,2,3,1,2,3,3,1,2,3,1,2,3,3,1,2,3,3,1,2,3,3,1,2,3,1,2,3,3,1,2,3,3,1,2,3,3,3,1,2,3,3,1,2,3,3,3,3,3,3,1,2,3,3,3,1,2,3,1,0.633333333333333
"iRep=351",1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,3,1,3,1,2,1,3,1,2,2,1,3,1,3,1,3,1,3,3,3,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0.633333333333333
"iRep=352",2,1,2,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2,1,3,3,2,1,3,2,1,3,2,1,3,1,3,3,2,1,3,2,1,3,2,1,3,2,1,3,1,3,2,1,3,2,1,1,3,3,2,1,3,2,1,0.533333333333333
"iRep=353",2,2,3,1,3,2,3,1,3,2,3,1,3,1,3,1,1,3,1,3,1,3,1,3,2,2,3,2,3,2,3,1,1,3,1,3,2,3,2,3,2,3,1,3,1,3,1,3,2,2,3,1,3,1,3,1,1,1,3,1,0.6
"iRep=354",3,1,3,2,2,2,2,2,2,2,2,1,3,1,3,1,3,1,3,3,3,3,3,3,3,1,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.533333333333333
"iRep=355",1,2,3,1,2,3,1,2,3,3,3,3,3,3,3,3,3,1,2,3,1,3,1,2,3,3,1,2,3,1,3,3,1,2,2,2,3,3,1,2,3,1,2,3,1,2,2,3,1,2,3,3,1,3,1,2,2,3,3,1,0.65
"iRep=356",2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,1,1,1,1,3,1,3,2,2,3,1,1,3,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,3,3,1,3,3,1,3,1,1,3,1,1,0.7
"iRep=357",2,2,2,2,3,3,1,2,3,1,2,2,2,2,2,3,3,1,2,2,2,2,2,2,3,1,2,2,3,3,3,1,2,3,1,2,2,2,3,1,2,2,2,2,3,3,1,3,3,1,3,1,2,2,3,3,3,3,1,2,0.516666666666667
"iRep=358",1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,2,2,2,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.283333333333333
"iRep=359",3,3,3,1,2,1,2,3,3,1,2,3,1,2,1,2,3,1,2,3,1,2,3,3,3,1,2,3,3,3,1,2,3,3,1,2,1,2,1,2,1,2,3,1,2,3,1,2,1,2,1,2,3,1,2,3,3,3,3,1,0.45
"iRep=360",1,2,2,3,1,2,2,2,3,1,3,1,2,2,2,2,2,2,2,2,2,2,3,1,3,1,2,3,1,2,2,2,2,2,3,1,2,2,2,2,2,3,1,3,1,2,2,2,3,1,2,2,2,3,1,2,3,1,2,2,0.45
"iRep=361",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,2,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,1,2,0.433333333333333
"iRep=362",3,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,1,3,2,1,0.5
"iRep=363",2,1,3,1,3,3,1,3,1,2,1,3,3,3,1,2,1,3,1,3,1,3,1,3,1,3,3,3,1,3,3,1,3,1,2,1,2,1,3,1,3,1,3,1,3,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,0.666666666666667
"iRep=364",1,2,2,2,3,3,1,2,3,3,3,1,2,2,2,2,2,3,1,1,2,2,2,2,2,3,3,3,1,3,1,3,1,2,2,3,3,3,3,1,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,3,0.583333333333333
"iRep=365",2,1,2,3,1,2,1,2,3,3,3,2,1,2,1,2,3,2,3,2,1,2,3,2,1,2,1,2,3,2,3,2,1,2,1,2,3,1,2,3,2,1,2,1,2,3,2,3,3,3,2,3,2,1,2,1,2,1,2,1,0.55
"iRep=366",3,1,2,3,3,1,2,3,3,1,2,3,1,2,3,1,2,1,2,3,1,2,3,3,3,1,2,3,3,1,2,1,2,3,1,2,1,2,3,1,2,3,3,1,2,3,1,2,3,1,2,2,3,1,2,3,1,2,3,1,0.55
"iRep=367",3,2,1,3,2,1,3,2,3,2,3,3,2,1,3,2,3,2,1,3,2,3,2,1,3,2,3,2,3,2,1,3,2,3,2,3,2,3,2,3,2,3,2,1,1,3,2,3,3,2,3,2,1,3,2,1,3,2,3,2,0.55
"iRep=368",1,3,1,3,1,3,1,3,3,1,3,3,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,1,2,2,2,2,2,2,2,2,2,3,3,1,3,1,3,1,2,2,2,2,2,2,2,2,2,0.633333333333333
"iRep=369",2,3,1,2,3,3,1,3,1,2,3,1,2,3,1,2,3,1,3,1,2,3,1,1,2,3,1,2,3,1,2,3,3,1,3,1,2,3,1,2,3,1,2,3,3,3,3,1,3,1,3,1,2,3,1,2,3,1,2,3,0.55
"iRep=370",1,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,2,2,2,3,1,3,1,3,0.55
"iRep=371",2,3,1,1,3,1,2,3,2,3,2,3,1,3,1,1,2,3,1,1,1,3,1,1,1,2,3,1,3,1,1,2,3,2,3,1,3,1,1,1,3,2,1,3,2,3,1,1,2,3,1,3,2,3,2,3,1,3,2,3,0.55
"iRep=372",3,2,1,3,2,1,3,2,1,3,3,2,1,2,1,3,2,1,3,3,2,1,3,3,2,1,3,3,2,1,3,2,1,2,1,3,2,1,3,2,1,3,2,1,3,3,3,3,2,1,2,1,2,1,3,3,2,1,2,1,0.6
"iRep=373",1,3,1,3,3,1,3,1,3,3,2,2,2,1,3,2,1,3,1,3,2,2,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,1,3,0.383333333333333
"iRep=374",3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,2,2,1,2,2,2,1,0.55
"iRep=375",1,3,3,2,1,3,3,2,2,1,3,3,3,2,1,3,3,2,1,3,2,2,2,1,3,3,2,1,3,2,1,3,2,1,3,3,2,2,1,3,2,1,3,2,1,3,2,1,3,2,1,3,3,2,1,3,3,3,2,1,0.566666666666667
"iRep=376",1,3,3,2,1,3,1,3,3,2,1,3,2,1,3,1,3,2,1,3,2,1,3,2,1,3,2,1,3,1,3,3,2,1,3,2,1,3,2,1,3,3,2,1,3,2,1,3,1,3,2,1,3,2,1,3,3,3,3,2,0.633333333333333
"iRep=377",2,1,3,3,3,2,1,3,2,1,3,2,1,3,2,1,2,1,2,1,3,2,3,3,2,1,3,2,1,3,2,1,3,2,1,2,1,3,2,1,3,3,3,2,3,2,1,3,2,1,3,2,1,3,2,1,3,2,3,3,0.516666666666667
"iRep=378",3,2,1,2,1,2,1,3,2,1,2,1,2,1,2,3,2,1,2,1,3,2,1,2,1,3,2,1,2,1,2,1,2,1,2,1,3,2,3,2,1,3,2,1,2,1,3,2,1,2,1,3,2,1,2,1,3,2,1,2,0.5
"iRep=379",3,1,2,3,2,3,2,3,2,3,1,2,3,1,2,3,1,3,1,3,1,2,3,1,2,3,2,3,1,2,3,1,2,3,1,2,3,1,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,2,3,1,3,1,2,3,0.55
"iRep=380",2,2,2,2,1,3,2,2,2,1,3,1,2,2,1,3,1,3,2,2,1,3,2,2,2,1,3,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,3,2,2,2,1,2,1,3,2,2,2,2,2,2,1,0.483333333333333
"iRep=381",2,3,1,2,2,2,3,3,1,3,1,2,3,1,2,3,1,2,3,1,2,2,3,1,2,2,3,1,2,3,1,2,2,2,3,1,2,3,1,2,2,2,3,1,3,1,3,1,2,2,2,3,1,2,3,3,1,2,2,2,0.6
"iRep=382",3,1,1,2,1,2,2,3,1,2,2,3,1,2,3,1,2,3,1,2,2,1,3,1,2,3,1,2,3,1,2,3,1,2,1,1,2,2,2,1,2,3,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,3,0.566666666666667
"iRep=383",3,2,3,2,2,1,2,2,2,2,2,2,2,2,1,3,2,1,2,3,2,1,3,2,2,1,2,2,3,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,3,2,2,2,3,2,2,2,3,2,2,2,2,2,0.4
"iRep=384",3,3,3,3,2,3,3,2,1,3,2,2,2,1,3,2,3,3,2,2,2,1,3,2,3,2,2,2,1,3,3,3,3,2,2,1,3,3,3,2,1,3,3,2,3,3,3,3,2,2,3,2,3,2,2,1,3,2,2,2,0.666666666666667
"iRep=385",2,2,2,2,2,3,1,3,1,3,1,3,1,3,1,3,3,1,3,3,1,3,1,3,3,1,3,1,3,3,1,3,1,3,3,3,1,3,3,1,3,3,3,1,3,3,3,1,3,1,3,1,3,3,1,3,1,3,3,1,0.55
"iRep=386",3,1,2,2,2,2,2,1,3,1,3,1,3,1,3,3,1,2,2,2,2,2,1,3,3,3,1,2,2,2,2,2,2,1,3,3,3,3,1,3,1,2,2,2,2,2,1,3,1,3,3,1,3,1,3,1,3,1,2,2,0.566666666666667
"iRep=387",3,1,3,1,3,2,1,3,1,3,1,3,2,1,3,2,1,3,1,3,1,3,3,3,3,2,1,3,3,3,3,3,2,1,3,3,2,1,3,3,1,3,3,3,3,3,3,1,3,1,3,2,1,3,1,3,1,3,1,3,0.7
"iRep=388",2,1,2,1,3,3,3,2,1,2,1,2,1,3,2,1,2,2,1,2,1,2,1,2,1,2,1,2,2,1,3,3,3,2,1,2,1,2,1,3,2,1,2,1,2,1,2,1,2,1,3,2,1,2,1,2,2,1,2,1,0.516666666666667
"iRep=389",2,2,2,2,2,2,2,2,2,3,1,3,1,3,1,3,1,3,1,2,3,3,1,2,2,2,3,1,3,1,3,1,2,2,3,1,2,2,2,2,2,2,3,1,3,1,2,2,2,2,3,1,3,1,2,2,2,2,2,2,0.716666666666667
"iRep=390",1,1,3,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2,2,2,1,3,3,3,3,3,2,2,2,1,3,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,3,3,2,2,2,2,2,2,2,1,1,3,3,3,0.55
"iRep=391",3,2,1,3,2,2,1,3,2,2,1,3,2,2,2,2,2,1,3,2,2,1,3,2,2,1,3,2,1,3,2,1,3,2,1,3,2,2,2,1,3,2,2,2,1,3,1,3,2,1,3,2,3,2,1,3,1,3,2,1,0.55
"iRep=392",2,2,1,2,1,2,1,2,2,1,2,2,1,2,3,1,2,2,3,1,2,2,1,2,3,1,2,1,2,3,1,3,3,1,3,1,2,1,2,3,1,2,2,1,2,1,2,3,1,2,1,3,1,2,1,2,1,2,1,2,0.533333333333333
"iRep=393",3,3,3,3,3,3,3,3,2,2,2,2,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,1,3,3,3,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,0.433333333333333
"iRep=394",2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,0.45
"iRep=395",1,3,3,1,3,1,3,3,3,3,3,3,1,3,1,3,1,3,1,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,3,1,3,3,3,3,1,3,1,3,3,3,1,3,3,1,2,2,2,2,2,2,2,2,2,2,0.633333333333333
"iRep=396",3,1,3,1,3,1,2,1,3,1,2,2,2,2,1,3,1,3,1,2,2,2,2,2,2,2,1,3,1,3,1,3,3,3,1,3,3,3,3,3,3,3,3,1,2,2,2,1,3,3,3,1,3,3,1,1,3,3,3,1,0.716666666666667
"iRep=397",3,1,2,2,2,2,2,2,3,1,2,2,2,3,1,2,2,3,3,1,2,2,2,2,3,1,2,3,3,3,1,2,2,2,3,3,1,2,2,3,1,2,2,2,2,2,2,3,1,2,2,3,3,1,2,2,3,1,3,1,0.5
"iRep=398",3,1,2,2,3,1,2,2,2,3,2,2,2,3,1,2,3,1,2,3,1,2,3,1,2,2,2,2,2,2,3,1,2,3,2,3,1,2,2,3,1,2,2,3,1,1,2,2,2,3,1,2,3,1,2,1,2,2,2,2,0.483333333333333
"iRep=399",1,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,3,2,2,2,2,2,2,1,3,2,2,1,3,2,0.433333333333333
"iRep=400",2,1,1,3,3,3,1,3,3,3,3,1,3,3,3,1,3,3,1,3,1,3,1,1,1,1,3,3,3,3,3,3,1,3,3,3,3,3,1,3,1,1,1,1,3,3,1,3,3,3,1,1,3,3,3,3,3,3,3,1,0.816666666666667
"iRep=401",3,3,1,3,1,3,1,1,3,3,1,3,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,1,3,1,3,1,3,1,3,3,1,3,3,1,1,3,1,3,3,0.6
"iRep=402",1,3,1,3,2,3,1,3,3,2,3,3,2,3,1,3,1,2,3,1,2,3,2,3,1,3,1,2,3,1,2,3,1,2,3,2,3,1,3,3,3,1,3,1,2,3,1,3,2,3,1,3,1,2,3,2,3,1,2,3,0.666666666666667
"iRep=403",2,2,2,1,3,3,1,3,1,3,3,3,1,3,1,3,1,3,1,3,1,3,3,3,1,3,1,3,3,1,3,1,3,1,3,1,3,1,3,3,1,3,1,3,1,3,3,1,3,3,1,3,3,3,3,1,3,1,3,1,0.633333333333333
"iRep=404",3,2,2,1,3,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,1,1,1,3,3,2,2,2,2,2,1,1,1,3,2,2,1,3,3,3,3,2,2,2,1,3,3,3,3,2,2,2,1,1,3,2,1,1,3,0.433333333333333
"iRep=405",1,2,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,2,2,2,2,2,2,2,1,3,3,3,1,2,2,1,2,2,2,2,2,2,2,2,1,3,3,3,3,0.383333333333333
"iRep=406",2,1,3,3,2,1,3,2,2,1,3,2,1,3,3,3,3,3,3,3,2,1,3,3,3,3,3,2,2,1,3,2,2,1,3,3,2,2,2,1,3,3,3,1,3,2,2,1,3,3,3,3,2,1,3,3,3,2,1,3,0.566666666666667
"iRep=407",3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,2,2,2,1,2,3,1,3,1,2,2,2,2,3,1,2,2,2,2,2,2,2,3,3,1,3,1,3,3,3,1,2,2,2,0.466666666666667
