"","AIC_2","BIC_2","AIC_3","BIC_3","AIC_4","BIC_4","AIC_m","BIC_m"
"iRep=109",275.219925854321,289.880337789876,270.536857953474,299.857681824583,284.549525140747,332.719450071856,3,2
"iRep=110",253.726265967801,268.386677903356,260.702846656756,290.023670527866,272.165331653043,320.335256584151,2,2
"iRep=111",244.540225669012,259.200637604567,252.263136352584,281.583960223694,255.297002785568,303.466927716676,2,2
"iRep=112",246.29023574404,260.950647679594,255.030660306796,284.351484177906,264.478299676415,312.648224607524,2,2
"iRep=113",274.91936755953,289.579779495085,285.020120309866,314.340944180975,296.656211257391,344.826136188499,2,2
"iRep=114",277.624709338948,292.285121274503,283.673709863115,312.994533734225,296.671731827202,344.84165675831,2,2
"iRep=115",254.7076660193,269.368077954855,265.357759797117,294.678583668226,269.888478574936,318.058403506044,2,2
"iRep=116",277.982211906831,292.642623842385,277.273983664913,306.594807536023,279.530664758318,327.700589689427,3,2
"iRep=117",275.398387230068,290.058799165623,278.748806281568,308.069630152677,284.623590804302,332.79351573541,2,2
"iRep=118",278.330235748087,292.990647683641,284.802535719524,314.123359590633,295.538131470806,343.708056401915,2,2
"iRep=119",253.19581152973,267.856223465285,259.713650321076,289.034474192186,267.883384118719,316.053309049828,2,2
"iRep=120",276.890715154023,291.551127089578,283.374430605264,312.695254476374,282.999320021966,331.169244953075,2,2
"iRep=121",277.761548374676,292.421960310231,282.971089183942,312.291913055051,289.114714399351,337.284639330459,2,2
"iRep=122",279.571906668725,294.23231860428,289.171337735802,318.492161606911,293.586505050183,341.756429981292,2,2
"iRep=123",265.598576720949,280.258988656504,272.246469598842,301.567293469951,278.068738800778,326.238663731886,2,2
"iRep=124",259.094846050284,273.755257985839,258.16343261882,287.48425648993,273.315608512537,321.485533443645,3,2
"iRep=125",270.469298614728,285.129710550283,274.920469913325,304.241293784435,283.051790659772,331.221715590881,2,2
"iRep=126",267.727005252593,282.387417188148,273.729748585778,303.050572456888,282.609297519,330.779222450108,2,2
"iRep=127",273.412255528714,288.072667464269,272.683323824441,302.00414769555,282.161851176524,330.331776107632,3,2
"iRep=128",266.186244400535,280.84665633609,271.978172173301,301.29899604441,285.218211005742,333.388135936851,2,2
"iRep=129",269.25667187928,283.917083814834,279.481644351752,308.802468222861,285.92815027354,334.098075204648,2,2
"iRep=130",250.572214007146,265.232625942701,261.953436301305,291.274260172415,267.900798695515,316.070723626623,2,2
"iRep=131",285.04167459863,299.702086534185,290.707002639863,320.027826510972,305.565315901425,353.735240832533,2,2
"iRep=132",276.311049826314,290.971461761868,269.003522945509,298.324346816619,271.971058679972,320.14098361108,3,2
"iRep=133",264.859847509085,279.520259444639,270.749348327455,300.070172198565,279.089097856344,327.259022787452,2,2
"iRep=134",280.465284273478,295.125696209033,289.966801644148,319.287625515257,299.709442397054,347.879367328162,2,2
"iRep=135",233.395654658719,248.056066594273,239.172393738784,268.493217609893,248.386586577378,296.556511508486,2,2
"iRep=136",273.137945712007,287.798357647562,267.111242616813,296.432066487923,276.68815159514,324.858076526248,3,2
"iRep=137",263.005592898029,277.666004833584,269.169792751193,298.490616622302,281.299140598617,329.469065529725,2,2
"iRep=138",272.637513800033,287.297925735588,272.488448671725,301.809272542834,274.764637133767,322.934562064875,3,2
"iRep=139",280.06639238995,294.726804325504,287.229161773384,316.549985644493,290.928465211191,339.0983901423,2,2
"iRep=140",278.567008266694,293.227420202248,262.768587849671,292.089411720781,269.179809914811,317.34973484592,3,3
"iRep=141",260.851065223769,275.511477159324,273.319028159317,302.639852030427,274.07265030516,322.242575236268,2,2
"iRep=142",280.434849715605,295.09526165116,288.627048232651,317.947872103761,291.832056039569,340.001980970678,2,2
"iRep=143",273.126646275022,287.787058210577,277.606659319925,306.927483191034,275.887585053713,324.057509984822,2,2
"iRep=144",280.967075432779,295.627487368333,281.887546081561,311.20836995267,294.011295733033,342.181220664141,2,2
"iRep=145",262.678703268518,277.339115204073,271.045648037372,300.366471908482,275.046915985652,323.21684091676,2,2
"iRep=146",267.370834665567,282.031246601122,267.472711467179,296.793535338288,273.937923004413,322.107847935521,2,2
"iRep=147",248.693137904817,263.353549840372,258.945570558859,288.266394429968,268.84261450268,317.012539433788,2,2
"iRep=148",271.258628012961,285.919039948515,278.676861478317,307.997685349426,283.981169831573,332.151094762682,2,2
"iRep=149",273.568117607205,288.22852954276,268.588578799757,297.909402670867,268.43924750028,316.609172431388,4,2
"iRep=150",256.93206867842,271.592480613974,257.428579457348,286.749403328457,262.697376208945,310.867301140053,2,2
"iRep=151",260.350824615312,275.011236550867,262.176422330317,291.497246201426,274.144016457846,322.313941388954,2,2
"iRep=152",252.886551226664,267.546963162219,262.356980619735,291.677804490845,269.993344509352,318.16326944046,2,2
"iRep=153",263.987314039787,278.647725975341,266.678305885378,295.999129756487,274.082481811674,322.252406742783,2,2
"iRep=154",284.911871289201,299.572283224756,291.462075964893,320.782899836002,292.718815109498,340.888740040607,2,2
"iRep=155",267.095392724762,281.755804660316,267.571496703243,296.892320574352,286.15498104709,334.324905978198,2,2
"iRep=156",254.47903636525,269.139448300805,261.449555832659,290.770379703769,268.027359022501,316.197283953609,2,2
"iRep=157",280.716631480206,295.37704341576,288.497059263721,317.81788313483,290.773660366425,338.943585297534,2,2
"iRep=158",274.68101148087,289.341423416425,282.702022986969,312.022846858079,290.658698602639,338.828623533747,2,2
"iRep=159",256.7395341564,271.399946091954,258.729338733232,288.050162604341,267.544780010703,315.714704941812,2,2
