"","AIC_2","BIC_2","AIC_3","BIC_3","AIC_4","BIC_4","AIC_m","BIC_m"
"iRep=34",277.501686803266,292.162098738821,286.994718324934,316.315542196043,293.460742100105,341.630667031213,2,2
"iRep=35",253.037907930072,267.698319865627,253.974829326072,283.295653197181,267.392022900034,315.561947831142,2,2
"iRep=36",259.399096330587,274.059508266142,259.356849031982,288.677672903092,269.507339560922,317.677264492031,3,2
"iRep=37",259.65866237209,274.319074307645,260.633561491711,289.95438536282,255.115773154796,303.285698085904,4,2
"iRep=38",263.201457631003,277.861869566558,267.761932962807,297.082756833916,285.074956644692,333.2448815758,2,2
"iRep=39",263.73067063628,278.391082571835,267.902123597528,297.222947468637,280.392129712532,328.56205464364,2,2
"iRep=40",271.657934534462,286.318346470017,274.935301959765,304.256125830874,288.346517618435,336.516442549543,2,2
"iRep=41",265.929149735615,280.58956167117,275.284763126912,304.605586998022,274.129020029428,322.298944960537,2,2
"iRep=42",280.958682083706,295.61909401926,292.143378974867,321.464202845977,289.232045823888,337.401970754996,2,2
"iRep=43",260.781819329014,275.442231264568,263.508138108795,292.828961979905,273.871635607705,322.041560538813,2,2
"iRep=44",268.494609098761,283.155021034315,276.71992169048,306.040745561589,262.034526283186,310.204451214294,4,2
"iRep=45",266.519590789875,281.180002725429,273.052021289366,302.372845160475,284.524648511015,332.694573442123,2,2
"iRep=46",271.70848926596,286.368901201515,280.961785628135,310.282609499245,285.028727257414,333.198652188522,2,2
"iRep=48",269.945177891629,284.605589827183,278.026163488357,307.346987359466,279.441922084475,327.611847015583,2,2
"iRep=49",237.480195410552,252.140607346106,244.858321647696,274.179145518805,254.768109320109,302.938034251217,2,2
"iRep=50",251.099566065097,265.759978000652,252.080728791201,281.40155266231,252.580021491726,300.749946422835,2,2
"iRep=51",261.198140587271,275.858552522826,271.963917111454,301.284740982563,264.428216609464,312.598141540572,2,2
"iRep=52",271.522087784286,286.182499719841,283.160252199209,312.481076070319,278.274734624333,326.444659555441,2,2
"iRep=53",265.034953930618,279.695365866173,264.646270777347,293.967094648456,271.606016082886,319.775941013994,3,2
"iRep=54",253.014870471905,267.67528240746,258.54426817219,287.865092043299,269.944108046217,318.114032977325,2,2
"iRep=55",265.983868728364,280.644280663918,266.953410434821,296.27423430593,285.030085874247,333.200010805355,2,2
"iRep=56",271.067744681639,285.728156617194,276.803228725416,306.124052596526,283.554065301733,331.723990232842,2,2
"iRep=57",265.149616054361,279.810027989916,268.38682937623,297.707653247339,272.215699497172,320.38562442828,2,2
"iRep=58",261.766439305743,276.426851241298,272.182141528442,301.502965399551,273.945228443504,322.115153374613,2,2
"iRep=59",275.308782229347,289.969194164902,275.171346242023,304.492170113132,278.755883771251,326.925808702359,3,2
"iRep=60",266.119730416073,280.780142351628,269.749019184371,299.06984305548,279.402995526499,327.572920457608,2,2
"iRep=61",264.379274669006,279.03968660456,275.886104396381,305.206928267491,274.335458569667,322.505383500775,2,2
"iRep=62",279.098434393009,293.758846328563,286.012874053531,315.33369792464,296.944369524498,345.114294455607,2,2
"iRep=63",266.137913974646,280.798325910201,267.02579733917,296.34662121028,278.162685793422,326.33261072453,2,2
"iRep=64",264.858824670428,279.519236605983,271.746587881009,301.067411752118,284.474247960592,332.644172891701,2,2
"iRep=65",267.247716481376,281.90812841693,273.198186819046,302.519010690155,285.761842811789,333.931767742898,2,2
"iRep=66",259.60711482128,274.267526756835,267.100833998821,296.42165786993,281.397258887037,329.567183818145,2,2
"iRep=67",264.848336648002,279.508748583557,271.194006706309,300.514830577418,279.399525456336,327.569450387445,2,2
"iRep=68",254.477270172824,269.137682108378,265.168721679076,294.489545550185,273.93879547486,322.108720405968,2,2
"iRep=69",266.097702530048,280.758114465602,265.330305220463,294.651129091573,273.571917821184,321.741842752292,3,2
"iRep=70",269.021395882323,283.681807817877,263.076723534663,292.397547405772,274.598925707351,322.768850638459,3,2
"iRep=71",256.445527909786,271.10593984534,265.076596791036,294.397420662145,276.848648153841,325.018573084949,2,2
"iRep=72",275.820489592997,290.480901528552,279.289237196569,308.610061067679,289.407111818075,337.577036749183,2,2
"iRep=73",285.68149753315,300.341909468705,297.085584174651,326.40640804576,306.699602959731,354.869527890839,2,2
"iRep=74",265.166911162523,279.827323098078,274.149585352825,303.470409223934,277.828117428103,325.998042359211,2,2
"iRep=75",253.164154865509,267.824566801063,253.988380846394,283.309204717503,259.462647297726,307.632572228835,2,2
"iRep=76",270.306844972181,284.967256907736,277.045259003437,306.366082874546,283.84208605678,332.012010987888,2,2
"iRep=77",273.927106192367,288.587518127922,287.69699946631,317.017823337419,283.668041874459,331.837966805568,2,2
"iRep=78",275.935632459852,290.596044395407,270.851927896609,300.172751767718,272.800173682601,320.97009861371,3,2
"iRep=79",268.223696536924,282.884108472479,279.649587306409,308.970411177519,282.09034292535,330.260267856458,2,2
"iRep=80",292.011662005616,306.67207394117,300.812585714953,330.133409586063,306.76265811624,354.932583047349,2,2
"iRep=81",265.621701589626,280.28211352518,272.038144594377,301.358968465486,279.982321699271,328.152246630379,2,2
"iRep=82",270.573301059211,285.233712994765,278.906932515318,308.227756386427,286.453827704794,334.623752635903,2,2
"iRep=83",261.367493764444,276.027905699999,267.105422854204,296.426246725313,275.435859023737,323.605783954846,2,2
"iRep=84",274.304876220513,288.965288156068,277.984617218562,307.305441089672,287.137306057982,335.307230989091,2,2
"iRep=85",287.363324035921,302.023735971475,291.073545181363,320.394369052472,305.099762178224,353.269687109333,2,2
"iRep=86",266.248327660175,280.90873959573,271.750202430335,301.071026301444,268.872502187513,317.042427118621,2,2
"iRep=87",274.482949764136,289.143361699691,277.677016429093,306.997840300202,287.930206297314,336.100131228422,2,2
"iRep=89",282.617801360941,297.278213296495,289.645410525125,318.966234396235,294.231643397161,342.40156832827,2,2
"iRep=90",262.658579790407,277.318991725962,269.472827125981,298.793650997091,279.604377109473,327.774302040582,2,2
"iRep=91",288.842850978229,303.503262913784,287.693839299859,317.014663170969,302.763575757458,350.933500688567,3,2
"iRep=92",270.424794212112,285.085206147666,281.975945134314,311.296769005424,291.398167405084,339.568092336193,2,2
"iRep=93",262.887730797046,277.548142732601,268.173159156908,297.493983028018,280.97677411998,329.146699051088,2,2
"iRep=94",278.406235082121,293.066647017676,277.943337343147,307.264161214256,279.962412504733,328.132337435842,3,2
"iRep=95",272.570448536081,287.230860471636,274.261169619761,303.581993490871,280.437810547765,328.607735478873,2,2
"iRep=96",245.800475088829,260.460887024384,251.643337454573,280.964161325682,244.969251775784,293.139176706893,4,2
"iRep=97",258.623845119129,273.284257054683,257.627816527308,286.948640398417,267.797785542817,315.967710473926,3,2
"iRep=98",273.498510140244,288.158922075799,283.11725069306,312.438074564169,289.002221713139,337.172146644247,2,2
"iRep=99",257.614944271585,272.27535620714,262.742293356166,292.063117227275,274.632251964675,322.802176895783,2,2
"iRep=100",264.824451500531,279.484863436085,268.23298318679,297.553807057899,274.614263147508,322.784188078616,2,2
"iRep=101",270.668386909442,285.328798844997,273.993215046387,303.314038917496,279.738386987593,327.908311918702,2,2
"iRep=102",256.43629402553,271.096705961084,261.584755750755,290.905579621864,266.731056759647,314.900981690755,2,2
"iRep=103",274.49582856446,289.156240500014,273.461259561596,302.782083432705,279.045019827432,327.214944758541,3,2
"iRep=104",272.677304194505,287.33771613006,273.419930291906,302.740754163016,281.822042302567,329.991967233675,2,2
"iRep=105",267.100027663013,281.760439598567,265.243251976427,294.564075847537,273.922942470026,322.092867401134,3,2
"iRep=106",282.899831020334,297.560242955888,288.394195986984,317.715019858093,289.499477148958,337.669402080066,2,2
"iRep=107",258.57573626938,273.236148204934,258.794963214317,288.115787085426,267.092260981427,315.262185912535,2,2
"iRep=108",264.721578774632,279.381990710186,268.775949674807,298.096773545917,280.642949870725,328.812874801833,2,2
"iRep=109",270.791110822446,285.451522758,285.066655854689,314.387479725798,289.710334560836,337.880259491944,2,2
"iRep=110",251.522576575586,266.18298851114,254.995934048377,284.316757919487,256.572736760426,304.742661691535,2,2
"iRep=111",259.218591042312,273.879002977867,265.749607829819,295.070431700929,276.443313529117,324.613238460225,2,2
"iRep=112",247.28915150506,261.949563440615,254.310528080194,283.631351951304,266.122051987699,314.291976918808,2,2
"iRep=113",261.606362325358,276.266774260913,265.297343471573,294.618167342683,277.65938560974,325.829310540849,2,2
"iRep=114",280.253799588327,294.914211523882,289.84740948321,319.168233354319,295.623551828564,343.793476759672,2,2
"iRep=115",253.690048265547,268.350460201101,255.889125298445,285.209949169555,273.636978663649,321.806903594757,2,2
"iRep=116",279.634278353483,294.294690289037,285.732988773298,315.053812644407,274.954343734601,323.124268665709,4,2
"iRep=117",273.267170388865,287.92758232442,274.582272876758,303.903096747867,283.063287820628,331.233212751736,2,2
"iRep=118",289.685190220319,304.345602155874,296.337081177587,325.657905048696,309.470922475062,357.64084740617,2,2
"iRep=119",265.959096252122,280.619508187677,265.876224989917,295.197048861026,277.189804217517,325.359729148625,3,2
"iRep=120",273.476164551071,288.136576486625,280.904046584128,310.224870455237,288.628879611739,336.798804542847,2,2
"iRep=121",272.157381459747,286.817793395302,277.204779474603,306.525603345713,284.136728222442,332.30665315355,2,2
"iRep=122",275.199765417559,289.860177353113,282.699258847287,312.020082718396,285.870599439931,334.04052437104,2,2
"iRep=123",278.991494904374,293.651906839929,283.455866251794,312.776690122903,286.430086571006,334.600011502114,2,2
"iRep=124",264.726705011965,279.387116947519,271.209391692535,300.530215563644,270.4716427575,318.641567688609,2,2
"iRep=125",264.571938810102,279.232350745657,269.083507147546,298.404331018655,284.024250855374,332.194175786483,2,2
"iRep=126",267.061849930868,281.722261866422,277.768689941343,307.089513812453,273.495740876345,321.665665807453,2,2
"iRep=127",266.136937987703,280.797349923258,271.942530928064,301.263354799173,280.186329129374,328.356254060482,2,2
"iRep=128",270.53187387471,285.192285810265,275.938633634589,305.259457505698,277.823915839666,325.993840770774,2,2
"iRep=129",263.14582400237,277.806235937925,273.097102013852,302.417925884961,271.660057581337,319.829982512446,2,2
"iRep=130",257.187814052682,271.848225988236,264.231595435623,293.552419306732,271.035816439832,319.20574137094,2,2
"iRep=131",275.420666652261,290.081078587816,278.39728480789,307.718108679,289.172526029929,337.342450961038,2,2
"iRep=132",278.724061246998,293.384473182552,281.948142750986,311.268966622095,285.778425228156,333.948350159264,2,2
"iRep=133",259.980581454009,274.640993389564,270.722309245752,300.043133116861,275.196076964513,323.366001895621,2,2
"iRep=134",271.471811031526,286.132222967081,277.308451574648,306.629275445758,287.377731905636,335.547656836745,2,2
"iRep=135",235.93334267502,250.593754610574,241.874107937241,271.194931808351,250.38506808611,298.554993017218,2,2
"iRep=136",268.149762171689,282.810174107244,277.851768765055,307.172592636165,281.118459038312,329.28838396942,2,2
"iRep=137",279.750944443044,294.411356378598,290.432452058804,319.753275929914,293.667014271011,341.83693920212,2,2
"iRep=138",275.687833993632,290.348245929186,282.379679183906,311.700503055016,286.141441809962,334.311366741071,2,2
"iRep=139",281.751683112733,296.412095048288,289.352647031883,318.673470902992,295.141273268843,343.311198199951,2,2
"iRep=140",273.441581046674,288.101992982228,270.550969719319,299.871793590429,279.918086816687,328.088011747795,3,2
"iRep=141",262.696495573664,277.356907509219,264.198672644128,293.519496515238,266.137440605445,314.307365536553,2,2
"iRep=142",272.200198621511,286.860610557066,272.482139719025,301.802963590134,278.795744444023,326.965669375131,2,2
"iRep=143",264.3646578584,279.025069793955,259.390902364952,288.711726236062,268.703724663391,316.873649594499,3,2
"iRep=144",278.267016931958,292.927428867513,279.613155565329,308.933979436438,292.30911043967,340.479035370778,2,2
"iRep=145",244.128631224411,258.789043159966,247.992050573113,277.312874444222,259.65379616699,307.823721098098,2,2
"iRep=146",268.22303919682,282.883451132375,277.775164834046,307.095988705156,286.694236464808,334.864161395916,2,2
"iRep=147",258.712462976476,273.37287491203,264.623218798155,293.944042669265,272.101853244104,320.271778175213,2,2
"iRep=148",260.058087368978,274.718499304532,258.992525776579,288.313349647688,273.263386009018,321.433310940127,3,2
"iRep=149",265.173854777849,279.834266713403,276.264226594131,305.58505046524,278.241811908679,326.411736839787,2,2
"iRep=150",271.565824071339,286.226236006893,276.714214149673,306.035038020783,291.31391749399,339.483842425098,2,2
"iRep=151",270.058769594967,284.719181530522,272.491852817005,301.812676688114,264.04354780174,312.213472732848,4,2
"iRep=152",255.730989493987,270.391401429541,268.650870246757,297.971694117867,276.514240978953,324.684165910061,2,2
"iRep=153",265.940380977363,280.600792912918,264.665786277243,293.986610148352,275.38236561983,323.552290550938,3,2
"iRep=154",270.214855584103,284.875267519657,278.214647955322,307.535471826432,279.678190132478,327.848115063586,2,2
"iRep=155",277.131222526597,291.791634462152,287.100897411486,316.421721282595,296.330312178654,344.500237109763,2,2
"iRep=156",267.637021960972,282.297433896527,274.196040342853,303.516864213962,279.563993307653,327.733918238761,2,2
"iRep=157",281.683003573561,296.343415509116,291.516640493536,320.837464364645,305.183447403724,353.353372334832,2,2
"iRep=158",268.665499308467,283.325911244022,272.093352217132,301.414176088242,282.296134775835,330.466059706943,2,2
"iRep=159",269.653955366621,284.314367302176,277.887863551499,307.208687422608,290.560705015762,338.73062994687,2,2
"iRep=160",267.99588858159,282.656300517145,269.545120464664,298.865944335774,274.669209464201,322.83913439531,2,2
"iRep=161",258.233270558681,272.893682494236,262.037129762143,291.357953633253,275.929065632958,324.098990564066,2,2
"iRep=162",279.415221434592,294.075633370147,276.13531124722,305.456135118329,292.102740356221,340.272665287329,3,2
"iRep=163",270.435441197455,285.095853133009,278.599376820663,307.920200691773,288.098937461296,336.268862392405,2,2
"iRep=164",268.133772007904,282.794183943459,280.157903023887,309.478726894996,287.878886254472,336.04881118558,2,2
"iRep=165",261.273075108951,275.933487044506,274.266398844224,303.587222715333,281.118292988139,329.288217919248,2,2
"iRep=166",277.240315476154,291.900727411708,283.337868526958,312.658692398067,292.497574132273,340.667499063381,2,2
"iRep=167",269.739397876287,284.399809811842,270.977084763045,300.297908634155,276.054800559216,324.224725490324,2,2
"iRep=168",280.606083689919,295.266495625473,289.027236904997,318.348060776106,292.351283707903,340.521208639011,2,2
"iRep=169",270.486209262085,285.14662119764,277.442672800104,306.763496671213,282.098958754561,330.268883685669,2,2
"iRep=170",256.39994112419,271.060353059745,268.315116228355,297.635940099465,273.183737688688,321.353662619796,2,2
"iRep=171",263.591756516656,278.252168452211,266.077694289194,295.398518160303,279.574810058795,327.744734989903,2,2
"iRep=172",245.669102799733,260.329514735288,244.308764997182,273.629588868292,262.658122712014,310.828047643122,3,2
"iRep=173",243.304041426597,257.964453362152,252.297353743935,281.618177615045,261.447709525228,309.617634456337,2,2
"iRep=174",262.109544910045,276.7699568456,274.913992013684,304.234815884794,282.342829519581,330.512754450689,2,2
"iRep=175",274.291828515098,288.952240450652,280.571841968965,309.892665840074,287.424875549863,335.594800480971,2,2
"iRep=176",274.338278942592,288.998690878147,280.991881673794,310.312705544903,287.30315713245,335.473082063559,2,2
"iRep=177",264.155369291057,278.815781226611,261.218076071483,290.538899942592,279.830649291056,328.000574222164,3,2
"iRep=178",266.00883331641,280.669245251964,263.017496290577,292.338320161687,264.621523554804,312.791448485912,3,2
"iRep=179",253.676766993923,268.337178929478,262.265807294158,291.586631165267,264.200321382906,312.370246314014,2,2
"iRep=180",254.233065093345,268.8934770289,260.257266493857,289.578090364966,263.85174129778,312.021666228888,2,2
"iRep=181",271.873177137805,286.533589073359,275.510069499492,304.830893370602,290.081992044523,338.251916975632,2,2
"iRep=182",251.889687792767,266.550099728322,259.616671278845,288.937495149955,268.260841799009,316.430766730118,2,2
"iRep=183",260.070708087191,274.731120022745,259.537100352496,288.857924223605,277.117703416087,325.287628347196,3,2
"iRep=184",268.351835640202,283.012247575757,277.115492430017,306.436316301126,283.570398639951,331.74032357106,2,2
"iRep=185",251.236992233742,265.897404169297,259.216501961297,288.537325832407,269.225317476064,317.395242407172,2,2
"iRep=186",255.919951727072,270.580363662627,261.909388931279,291.230212802389,257.86058806575,306.030512996858,2,2
"iRep=187",260.240142840752,274.900554776307,268.904131418463,298.224955289573,276.686536686405,324.856461617514,2,2
"iRep=188",267.170054174169,281.830466109723,278.579158267514,307.899982138623,276.50802093493,324.677945866038,2,2
"iRep=189",265.964966405367,280.625378340922,272.672326085828,301.993149956937,277.055364022288,325.225288953396,2,2
"iRep=190",254.585222352439,269.245634287994,265.332323227017,294.653147098126,262.394356612523,310.564281543631,2,2
"iRep=191",273.127444276809,287.787856212364,277.911867466181,307.23269133729,287.707485717715,335.877410648823,2,2
"iRep=192",273.864747014173,288.525158949728,274.199358125017,303.520181996126,280.866897539817,329.036822470925,2,2
"iRep=193",262.707950481948,277.368362417503,267.292990509509,296.613814380618,277.54720787786,325.717132808968,2,2
"iRep=194",287.005430222889,301.665842158444,288.47765898856,317.798482859669,290.781538449223,338.951463380331,2,2
"iRep=195",259.028670553913,273.689082489467,265.232948695714,294.553772566824,275.382629931011,323.552554862119,2,2
"iRep=196",278.738011231002,293.398423166557,286.170170835294,315.490994706403,292.493589726343,340.663514657452,2,2
"iRep=197",262.154855317513,276.815267253068,266.02632701219,295.3471508833,274.744246189484,322.914171120592,2,2
"iRep=198",268.940860074577,283.601272010132,269.496085910671,298.81690978178,278.695374088901,326.86529902001,2,2
"iRep=199",271.073588704347,285.734000639902,285.346926210442,314.667750081552,299.359793403136,347.529718334244,2,2
"iRep=200",268.470370221751,283.130782157306,262.44395364394,291.76477751505,268.029011559765,316.198936490874,3,2
"iRep=201",253.312567051648,267.972978987203,261.909684670991,291.230508542101,271.565878413082,319.73580334419,2,2
"iRep=202",258.001374501371,272.661786436925,265.144241227623,294.465065098732,270.450022834639,318.619947765748,2,2
"iRep=203",285.717971544414,300.378383479969,286.656786667687,315.977610538796,300.027460016036,348.197384947144,2,2
"iRep=204",270.493812656885,285.154224592439,273.878438782439,303.199262653549,277.350831411737,325.520756342846,2,2
"iRep=205",267.944063779384,282.604475714938,269.949028165914,299.269852037023,281.754997842793,329.924922773901,2,2
"iRep=206",269.122265188105,283.78267712366,268.245187180868,297.566011051977,275.72166125398,323.891586185088,3,2
"iRep=207",275.717127510383,290.377539445938,283.869631800312,313.190455671422,288.024620700487,336.194545631595,2,2
"iRep=208",281.875584421667,296.535996357222,284.846316507623,314.167140378732,289.171610242018,337.341535173126,2,2
"iRep=209",265.065219096544,279.725631032099,276.134579987387,305.455403858497,286.485466886073,334.655391817182,2,2
"iRep=210",282.237500399098,296.897912334653,292.37452541226,321.69534928337,300.533167740824,348.703092671932,2,2
"iRep=211",261.772509403439,276.432921338994,263.853894805939,293.174718677049,272.630390945461,320.80031587657,2,2
"iRep=212",272.987768772913,287.648180708468,275.183930780521,304.504754651631,278.685287976051,326.855212907159,2,2
"iRep=213",264.863174453333,279.523586388888,270.811864212427,300.132688083536,279.688462234868,327.858387165976,2,2
"iRep=214",263.116261274404,277.776673209959,269.135318165439,298.456142036549,275.510650457852,323.680575388961,2,2
"iRep=215",291.669017482536,306.329429418091,298.10599098243,327.42681485354,310.458497454126,358.628422385234,2,2
"iRep=216",276.04251374049,290.702925676045,282.42077283413,311.74159670524,285.544225880561,333.71415081167,2,2
"iRep=217",250.45639605688,265.116807992435,258.483790291797,287.804614162906,267.381037149455,315.550962080563,2,2
"iRep=218",276.464888245942,291.125300181497,283.384087038854,312.704910909964,292.221707488338,340.391632419446,2,2
"iRep=219",253.643404233364,268.303816168918,256.154684051418,285.475507922527,272.065098640299,320.235023571408,2,2
"iRep=220",270.537289263824,285.197701199379,272.478776235512,301.799600106621,267.00910041083,315.179025341939,4,2
"iRep=222",265.804465349547,280.464877285102,274.804730037039,304.125553908148,282.84775623133,331.017681162438,2,2
"iRep=223",274.361713904022,289.022125839577,273.707904075448,303.028727946558,284.636449447895,332.806374379004,3,2
"iRep=224",243.189919058969,257.850330994524,250.736917422401,280.05774129351,260.043057017157,308.212981948266,2,2
"iRep=225",270.088876239834,284.749288175389,277.732997428251,307.053821299361,291.742048056842,339.91197298795,2,2
"iRep=226",260.460287134979,275.120699070534,261.519308906622,290.840132777732,263.692549340121,311.862474271229,2,2
"iRep=228",278.403738850126,293.064150785681,289.428446366689,318.749270237799,300.139790562374,348.309715493482,2,2
"iRep=229",269.62695507152,284.287367007074,280.29801983236,309.618843703469,280.209114114731,328.37903904584,2,2
"iRep=230",263.129986181843,277.790398117398,269.905615758507,299.226439629617,279.288236309121,327.45816124023,2,2
"iRep=231",267.074523899487,281.734935835041,270.559448930287,299.880272801397,282.707580426035,330.877505357143,2,2
"iRep=232",256.667539402438,271.327951337993,264.655732963334,293.976556834444,273.43866869161,321.608593622719,2,2
"iRep=233",270.424029333072,285.084441268627,272.14313833643,301.46396220754,271.307802082697,319.477727013805,2,2
"iRep=234",259.969661832012,274.630073767567,264.872629954096,294.193453825205,273.408741523663,321.578666454772,2,2
"iRep=235",250.074543276818,264.734955212373,250.897787814973,280.218611686082,256.008111399709,304.178036330818,2,2
"iRep=236",276.328440495963,290.988852431518,282.681362018914,312.002185890024,288.727247669949,336.897172601058,2,2
"iRep=237",256.124123420509,270.784535356063,267.586470331009,296.907294202119,267.816910102274,315.986835033383,2,2
"iRep=238",245.315337852352,259.975749787906,251.466441385295,280.787265256404,263.397012218489,311.566937149598,2,2
"iRep=239",266.949351362945,281.609763298499,269.438198612131,298.75902248324,267.274072633162,315.44399756427,2,2
"iRep=240",263.770087531642,278.430499467196,270.610011391575,299.930835262684,282.66727543863,330.837200369738,2,2
"iRep=241",246.492093144144,261.152505079699,256.145063233415,285.465887104524,259.743469836937,307.913394768046,2,2
"iRep=242",257.541905343773,272.202317279327,262.595175910344,291.915999781453,261.949755576066,310.119680507174,2,2
"iRep=243",274.976959089968,289.637371025522,275.757624983254,305.078448854363,285.118787344127,333.288712275236,2,2
"iRep=244",285.920849019096,300.58126095465,286.970391421759,316.291215292868,288.980871174312,337.150796105421,2,2
"iRep=245",259.840506424974,274.500918360528,263.272677412553,292.593501283662,270.923342214468,319.093267145576,2,2
"iRep=246",266.90559921115,281.566011146705,278.753464850913,308.074288722023,281.445065664365,329.614990595473,2,2
"iRep=247",258.054785542857,272.715197478412,265.109206537005,294.430030408114,270.407252648883,318.577177579992,2,2
"iRep=248",275.345116364347,290.005528299902,284.625359381507,313.946183252616,293.068244113436,341.238169044545,2,2
"iRep=249",240.333786585129,254.994198520684,235.099328710669,264.420152581779,244.365203742348,292.535128673456,3,2
"iRep=250",265.433881853587,280.094293789141,270.299013023733,299.619836894842,284.322689283003,332.492614214111,2,2
"iRep=251",265.788776766446,280.449188702001,267.031114635449,296.351938506558,273.943979806509,322.113904737618,2,2
"iRep=252",264.188196774087,278.848608709642,270.92986283733,300.250686708439,273.445956266628,321.615881197736,2,2
"iRep=253",280.605733102468,295.266145038023,277.314571532236,306.635395403346,286.19938914408,334.369314075188,3,2
"iRep=254",266.1162912588,280.776703194354,275.426043781001,304.746867652111,283.677063455195,331.846988386303,2,2
"iRep=255",259.708045658157,274.368457593711,267.571661786611,296.892485657721,281.658245919864,329.828170850972,2,2
"iRep=256",268.911891190489,283.572303126044,275.116489640207,304.437313511316,278.255201368301,326.42512629941,2,2
"iRep=257",262.862367232502,277.522779168057,272.411435491213,301.732259362323,273.363127413692,321.5330523448,2,2
"iRep=258",261.023528640886,275.683940576441,268.801858036753,298.122681907863,280.272684985793,328.442609916902,2,2
"iRep=259",273.768485981979,288.428897917534,282.492638282716,311.813462153826,294.413320469395,342.583245400503,2,2
"iRep=260",272.674325407217,287.334737342771,279.667858251207,308.988682122316,286.160418924576,334.330343855684,2,2
"iRep=261",265.460518961484,280.120930897039,272.262185481453,301.583009352563,282.792011010324,330.961935941432,2,2
"iRep=262",274.803896773563,289.464308709117,284.895907727705,314.216731598814,287.79695074621,335.966875677318,2,2
"iRep=263",240.731971725889,255.392383661444,251.062178694085,280.383002565194,251.060794075621,299.230719006729,2,2
"iRep=264",280.508448465815,295.16886040137,286.335420855184,315.656244726293,296.908053278741,345.07797820985,2,2
"iRep=265",271.844146714639,286.504558650193,276.272455882635,305.593279753744,286.137281605902,334.30720653701,2,2
"iRep=266",273.24911468263,287.909526618185,277.391915734267,306.712739605377,285.78778964002,333.957714571128,2,2
"iRep=267",271.566881200841,286.227293136396,282.984106588666,312.304930459775,286.900841627111,335.07076655822,2,2
"iRep=268",254.613368700112,269.273780635667,258.250137736377,287.570961607487,265.428348523471,313.598273454579,2,2
"iRep=269",269.351207719391,284.011619654945,271.757456406795,301.078280277904,273.104514736811,321.274439667919,2,2
"iRep=270",272.832251276121,287.492663211676,284.301652189187,313.622476060296,281.34850072569,329.518425656798,2,2
"iRep=271",256.985478874552,271.645890810107,261.487642101707,290.808465972816,272.123704709422,320.29362964053,2,2
