"","AIC_2","BIC_2","AIC_3","BIC_3","AIC_4","BIC_4","AIC_m","BIC_m"
"iRep=30",277.621904675494,288.093627486605,289.112481683588,312.150271868031,297.278262148662,337.070808830882,2,2
"iRep=31",273.764237202515,284.235960013625,282.556095061771,305.593885246214,298.507515528137,338.300062210356,2,2
"iRep=32",276.088066541141,286.559789352251,282.144116232114,305.181906416557,294.998349690123,334.790896372343,2,2
"iRep=33",269.285946403469,279.757669214579,275.38350484824,298.421295032683,284.145700691512,323.938247373732,2,2
"iRep=34",278.250154342682,288.721877153793,282.269386485358,305.307176669801,292.22508081687,332.01762749909,2,2
"iRep=35",264.896070343995,275.367793155105,271.150109427484,294.187899611927,283.786369273658,323.578915955878,2,2
"iRep=36",261.329040770606,271.800763581716,269.229635229588,292.267425414031,281.836629505902,321.629176188122,2,2
"iRep=37",265.964945654734,276.436668465845,270.332134411479,293.369924595922,283.562347463659,323.354894145879,2,2
"iRep=38",252.48708625361,262.95880906472,257.907538342351,280.945328526794,269.89918092997,309.69172761219,2,2
"iRep=39",268.667474987082,279.139197798193,273.460607536872,296.498397721315,286.69892665086,326.49147333308,2,2
"iRep=40",261.763042850367,272.234765661477,268.687296279668,291.725086464111,281.196023676809,320.988570359029,2,2
"iRep=41",269.843709441483,280.315432252594,276.961382728117,299.99917291256,284.968962242255,324.761508924475,2,2
"iRep=42",276.285698953714,286.757421764824,283.667577395941,306.705367580384,298.854815686817,338.647362369037,2,2
"iRep=43",260.658664065949,271.130386877059,271.303451700869,294.341241885312,285.894445074836,325.686991757056,2,2
"iRep=44",264.19933572173,274.67105853284,270.912931218739,293.950721403182,284.749695344041,324.542242026261,2,2
"iRep=45",263.074603991996,273.546326803106,271.999045149684,295.036835334127,286.23677826451,326.02932494673,2,2
"iRep=46",253.457521512227,263.929244323338,259.354912299607,282.39270248405,269.026741930725,308.819288612945,2,2
"iRep=47",266.402415393523,276.874138204634,276.205667426464,299.243457610907,288.526362436703,328.318909118923,2,2
"iRep=48",270.455031541676,280.926754352787,277.548003315784,300.585793500227,289.78328489177,329.57583157399,2,2
"iRep=49",268.208535510713,278.680258321823,271.86380501503,294.901595199473,282.88185950784,322.67440619006,2,2
"iRep=50",272.894927915556,283.366650726666,280.747304746191,303.785094930634,293.032783380014,332.825330062234,2,2
"iRep=51",267.579137731194,278.050860542304,276.104564678375,299.142354862819,287.778643500321,327.571190182541,2,2
"iRep=52",297.277726331225,307.749449142336,303.13175899327,326.169549177713,310.114880479641,349.907427161861,2,2
"iRep=53",259.198403251548,269.670126062658,266.972609846116,290.010400030559,278.813370541802,318.605917224022,2,2
"iRep=54",276.909687730059,287.381410541169,285.356906172156,308.394696356599,297.452120614056,337.244667296276,2,2
"iRep=55",295.288036184887,305.759758995997,296.081855685931,319.119645870374,305.179279669612,344.971826351832,2,2
"iRep=56",268.162766256051,278.634489067161,273.108472737703,296.146262922147,286.430165218245,326.222711900465,2,2
"iRep=57",274.598013564665,285.069736375776,279.879208333879,302.916998518322,288.056232676532,327.848779358751,2,2
"iRep=58",261.764736459748,272.236459270858,269.555344728841,292.593134913284,276.536668509689,316.329215191909,2,2
"iRep=59",268.478189100021,278.949911911132,276.778259044388,299.816049228831,291.622014602304,331.414561284524,2,2
"iRep=60",282.342203250761,292.813926061871,292.290550873207,315.32834105765,302.342015161806,342.134561844026,2,2
"iRep=61",275.589710407765,286.061433218875,279.366173714619,302.403963899062,294.625726139016,334.418272821235,2,2
"iRep=62",267.301711849476,277.773434660586,276.273535094371,299.311325278814,281.901095072307,321.693641754527,2,2
"iRep=63",268.131859215785,278.603582026896,277.629562015479,300.667352199922,291.939963999842,331.732510682062,2,2
"iRep=64",281.394417363114,291.866140174225,289.471172050068,312.508962234511,302.455296613655,342.247843295874,2,2
"iRep=65",269.429089262925,279.900812074036,276.282863947279,299.320654131722,288.094133550487,327.886680232707,2,2
"iRep=66",278.857352130274,289.329074941384,286.036807215576,309.07459740002,294.448418975238,334.240965657457,2,2
"iRep=67",257.13397303076,267.605695841871,267.36705427699,290.404844461433,280.248039254749,320.040585936969,2,2
"iRep=68",273.864728838354,284.336451649465,279.257011708402,302.294801892845,294.791857742844,334.584404425064,2,2
"iRep=69",274.860892840965,285.332615652076,283.519234689867,306.55702487431,294.953422315854,334.745968998074,2,2
"iRep=70",279.078596292939,289.55031910405,288.776651780728,311.814441965171,300.434428870849,340.226975553068,2,2
"iRep=71",269.10609391541,279.577816726521,274.787271684109,297.825061868552,285.41756429052,325.210110972739,2,2
"iRep=72",288.527090184752,298.998812995862,294.692915248586,317.730705433029,307.405159196781,347.197705879001,2,2
"iRep=73",280.754936239467,291.226659050578,287.841900771977,310.87969095642,298.525190632699,338.317737314919,2,2
"iRep=74",289.628207890944,300.099930702055,294.520978787637,317.55876897208,305.510651638185,345.303198320404,2,2
"iRep=75",292.821999543393,303.293722354504,290.924429354399,313.962219538843,301.51770189759,341.310248579809,3,2
"iRep=76",256.170797315179,266.64252012629,266.027114566288,289.064904750731,281.459366342832,321.251913025052,2,2
"iRep=77",284.399625014963,294.871347826073,282.202563167994,305.240353352437,294.433101913861,334.225648596081,3,2
"iRep=78",286.606558467926,297.078281279037,290.02110163894,313.058891823383,299.591513488112,339.384060170332,2,2
"iRep=79",293.447471222812,303.919194033923,294.177844025064,317.215634209507,305.142980285737,344.935526967957,2,2
"iRep=80",267.596081797438,278.067804608549,274.202552019566,297.240342204009,288.828261402593,328.620808084813,2,2
"iRep=81",261.758636543943,272.230359355053,271.288145039664,294.325935224108,283.768984542688,323.561531224908,2,2
"iRep=82",255.680925994265,266.152648805376,266.798836406531,289.836626590974,283.574670935631,323.367217617851,2,2
"iRep=83",267.845806178294,278.317528989404,276.686905260598,299.724695445041,290.435312220767,330.227858902987,2,2
"iRep=84",270.804092682631,281.275815493741,278.267629009076,301.305419193519,289.783398883648,329.575945565868,2,2
"iRep=85",278.93440322663,289.40612603774,289.357910059965,312.395700244408,304.167713084864,343.960259767084,2,2
"iRep=86",268.247016705684,278.718739516795,276.636444780781,299.674234965224,284.856467372208,324.649014054428,2,2
"iRep=87",279.23925914602,289.71098195713,286.498875964883,309.536666149326,300.715626166201,340.50817284842,2,2
"iRep=88",272.573668387651,283.045391198761,281.053460403976,304.091250588419,289.885267987192,329.677814669412,2,2
"iRep=89",284.755440562002,295.227163373113,293.364300174116,316.402090358559,305.589182439955,345.381729122175,2,2
"iRep=90",260.782736076378,271.254458887488,262.115032253857,285.152822438301,274.533003717586,314.325550399806,2,2
"iRep=91",269.343761408448,279.815484219558,279.989710446955,303.027500631398,287.265373396833,327.057920079053,2,2
"iRep=92",263.109992181945,273.581714993056,272.249438718123,295.287228902566,287.106846183563,326.899392865783,2,2
"iRep=93",251.180498273833,261.652221084943,263.127142686802,286.164932871245,275.217303456029,315.009850138249,2,2
"iRep=94",270.890539373527,281.362262184638,275.493601554415,298.531391738858,288.99097208554,328.78351876776,2,2
"iRep=95",261.552879105531,272.024601916642,265.067164863277,288.10495504772,277.144413275137,316.936959957357,2,2
"iRep=96",256.75894568619,267.2306684973,260.7622650844,283.800055268844,275.680188354725,315.472735036945,2,2
"iRep=97",248.431658462199,258.903381273309,257.910125867359,280.947916051802,273.002738968199,312.795285650419,2,2
"iRep=98",276.057224141961,286.528946953072,281.461405256554,304.499195440997,293.566641241979,333.359187924199,2,2
"iRep=99",282.728301457347,293.200024268457,290.54292254582,313.580712730263,296.740159407196,336.532706089416,2,2
"iRep=100",254.860923164258,265.332645975369,263.504695823022,286.542486007465,275.08920848693,314.88175516915,2,2
"iRep=101",280.729075994962,291.200798806073,287.541370252047,310.579160436491,301.980702131502,341.773248813722,2,2
"iRep=102",265.05137510151,275.52309791262,275.48339308813,298.521183272573,285.654011655451,325.446558337671,2,2
"iRep=103",268.345674937735,278.817397748846,278.296710579538,301.334500763981,279.62298056567,319.415527247889,2,2
"iRep=104",268.774719065345,279.246441876456,278.819981660755,301.857771845198,286.543576813877,326.336123496097,2,2
"iRep=105",279.451491689318,289.923214500428,288.121546917317,311.15933710176,294.204871278491,333.997417960711,2,2
"iRep=106",274.380012372992,284.851735184103,278.633290002109,301.671080186552,289.768876766911,329.561423449131,2,2
"iRep=107",264.532614169351,275.004336980461,272.12200234616,295.159792530603,283.931393576044,323.723940258263,2,2
"iRep=108",267.074168878184,277.545891689295,275.531691414573,298.569481599016,282.990741484959,322.783288167179,2,2
"iRep=109",270.949488914531,281.421211725641,278.95414703179,301.991937216233,285.92108468945,325.71363137167,2,2
"iRep=110",266.287550792112,276.759273603223,274.298936947434,297.336727131877,287.063685221505,326.856231903725,2,2
"iRep=111",267.680384788194,278.152107599305,275.364850626638,298.402640811081,288.222177079221,328.014723761441,2,2
"iRep=112",282.100482009953,292.572204821064,290.288180736125,313.325970920568,301.578340612902,341.370887295122,2,2
"iRep=113",257.457337779743,267.929060590854,264.277949105123,287.315739289566,279.903140309166,319.695686991386,2,2
"iRep=114",267.15553919695,277.62726200806,273.550591453087,296.58838163753,283.937210524849,323.729757207069,2,2
"iRep=115",263.94591495802,274.41763776913,274.768148125967,297.80593831041,284.129718834241,323.922265516461,2,2
"iRep=116",294.230406538903,304.702129350013,299.202023282547,322.23981346699,305.620008253085,345.412554935305,2,2
"iRep=117",255.296861610764,265.768584421875,266.350046380927,289.38783656537,271.970245922212,311.762792604432,2,2
"iRep=118",274.114808605274,284.586531416384,283.531485358204,306.569275542647,296.552014362692,336.344561044912,2,2
"iRep=119",271.400800324963,281.872523136074,279.346469946429,302.384260130872,290.642507505036,330.435054187256,2,2
"iRep=120",265.938218209945,276.409941021056,274.571571405197,297.609361589641,288.310214829944,328.102761512164,2,2
"iRep=121",282.414073076467,292.885795887578,290.456909328226,313.494699512669,301.609720343439,341.402267025659,2,2
"iRep=122",276.096635759576,286.568358570686,283.817029147858,306.854819332301,293.113490549553,332.906037231773,2,2
"iRep=123",283.978981734331,294.450704545442,293.374976478559,316.412766663002,308.915460604557,348.708007286777,2,2
"iRep=124",271.015760125343,281.487482936454,275.672461295413,298.710251479856,288.773052982572,328.565599664792,2,2
"iRep=125",260.826467654167,271.298190465277,269.017471188902,292.055261373345,281.60331335008,321.3958600323,2,2
"iRep=126",269.923478258361,280.395201069472,280.409641276295,303.447431460738,294.337802122756,334.130348804976,2,2
"iRep=127",265.05508882377,275.526811634881,273.436473355071,296.474263539514,286.467369853317,326.259916535537,2,2
"iRep=128",267.422007331746,277.893730142857,279.233913204472,302.271703388915,286.506717228659,326.299263910879,2,2
"iRep=129",261.523506670613,271.995229481723,271.329339685358,294.367129869801,284.080327884631,323.872874566851,2,2
"iRep=130",269.083050566745,279.554773377855,280.265238489848,303.303028674291,281.812543069467,321.605089751687,2,2
"iRep=131",272.398031858998,282.869754670109,283.042565681157,306.0803558656,294.175040010979,333.967586693199,2,2
"iRep=132",269.860171145026,280.331893956137,274.901368695944,297.939158880387,288.807021567985,328.599568250205,2,2
"iRep=133",271.687063563284,282.158786374394,281.057781036305,304.095571220748,293.106231068193,332.898777750413,2,2
"iRep=134",271.101941924866,281.573664735977,280.959477533411,303.997267717854,293.159842903667,332.952389585887,2,2
"iRep=135",266.360372954023,276.832095765133,275.73672607223,298.774516256673,287.020909298732,326.813455980952,2,2
"iRep=136",280.197585905756,290.669308716867,281.949146685711,304.986936870154,291.67047821951,331.46302490173,2,2
"iRep=137",277.520644780213,287.992367591324,288.060171518578,311.097961703021,298.97591436747,338.76846104969,2,2
"iRep=138",276.21677852625,286.68850133736,284.029554653546,307.067344837989,300.296006181926,340.088552864146,2,2
"iRep=139",272.196742461017,282.668465272127,280.921132522266,303.958922706709,296.935744521628,336.728291203848,2,2
"iRep=140",274.005236864232,284.476959675342,279.323446536418,302.361236720861,290.487362936745,330.279909618964,2,2
"iRep=141",284.858953439503,295.330676250614,291.292193278286,314.329983462729,300.304254199346,340.096800881566,2,2
"iRep=142",268.579586671683,279.051309482793,275.013230085869,298.051020270312,287.700492829222,327.493039511442,2,2
"iRep=143",266.827243252299,277.29896606341,276.072359880278,299.110150064721,288.10085195407,327.89339863629,2,2
"iRep=144",286.84239276768,297.31411557879,293.980748051938,317.018538236381,298.404730205589,338.197276887809,2,2
"iRep=145",280.039358199908,290.511081011018,283.488396324223,306.526186508666,297.402744815546,337.195291497766,2,2
"iRep=146",274.482613311616,284.954336122727,286.332937423757,309.3707276082,296.035160029062,335.827706711281,2,2
"iRep=147",273.508881667732,283.980604478842,279.296865516042,302.334655700485,290.102919511502,329.895466193722,2,2
"iRep=148",277.590620368264,288.062343179374,286.128160262037,309.16595044648,298.737890297377,338.530436979597,2,2
"iRep=149",257.21553962478,267.687262435891,263.598219412456,286.636009596899,279.57141037245,319.363957054669,2,2
"iRep=150",269.319490681546,279.791213492657,272.932699191213,295.970489375656,284.595037927083,324.387584609303,2,2
"iRep=151",273.131887807561,283.603610618672,276.295904375849,299.333694560292,285.450519644122,325.243066326342,2,2
"iRep=152",256.593546368945,267.065269180055,266.81998308987,289.857773274313,278.501695862909,318.294242545129,2,2
"iRep=153",280.511424968037,290.983147779148,286.043011279027,309.08080146347,294.229678019517,334.022224701736,2,2
"iRep=154",285.194560765526,295.666283576637,291.184844968904,314.222635153347,300.837768779135,340.630315461355,2,2
"iRep=155",266.441264144675,276.912986955786,276.501111030115,299.538901214558,289.119007695723,328.911554377943,2,2
"iRep=156",289.496692475322,299.968415286433,295.712514633787,318.750304818231,308.011979074643,347.804525756863,2,2
"iRep=157",267.495636922556,277.967359733667,277.131170043964,300.168960228407,290.144870956073,329.937417638293,2,2
"iRep=158",268.668908323355,279.140631134466,278.024297766083,301.062087950526,294.102106794647,333.894653476867,2,2
"iRep=159",267.416302949199,277.88802576031,277.692086002241,300.729876186685,291.153720755496,330.946267437716,2,2
"iRep=160",263.687651736962,274.159374548072,269.176128017942,292.213918202385,282.665077770679,322.457624452899,2,2
"iRep=161",263.294455725016,273.766178536126,265.720286698568,288.758076883011,279.885225161265,319.677771843485,2,2
"iRep=162",271.762458167346,282.234180978457,278.51925074088,301.557040925323,292.950841856513,332.743388538733,2,2
"iRep=163",279.308788796984,289.780511608094,287.061681900325,310.099472084769,299.042996934151,338.835543616371,2,2
"iRep=164",267.451925699591,277.923648510701,272.031304532804,295.069094717247,285.716336911061,325.508883593281,2,2
"iRep=165",278.179996616556,288.651719427667,288.391283748078,311.429073932521,302.607063196994,342.399609879214,2,2
"iRep=166",268.061588209317,278.533311020427,267.725028162679,290.762818347122,282.204120943866,321.996667626086,3,2
"iRep=167",269.289544603927,279.761267415037,275.295494246718,298.333284431161,283.342228784459,323.134775466679,2,2
"iRep=168",270.832625350095,281.304348161206,279.512436923629,302.550227108072,293.418453295095,333.210999977315,2,2
"iRep=169",257.334979842615,267.806702653725,264.845854779476,287.883644963919,278.166254574899,317.958801257119,2,2
"iRep=170",264.925215642963,275.396938454074,274.490076388392,297.527866572835,281.046842972087,320.839389654307,2,2
"iRep=171",255.890003593247,266.361726404357,265.010636190245,288.048426374689,275.277271018678,315.069817700897,2,2
"iRep=172",268.005739286364,278.477462097474,274.822969111024,297.860759295467,287.017027301935,326.809573984155,2,2
"iRep=173",258.338341047764,268.810063858874,265.525316216259,288.563106400702,279.345434960988,319.137981643208,2,2
"iRep=174",278.981776489168,289.453499300279,289.900343657054,312.938133841497,297.225889758212,337.018436440432,2,2
"iRep=175",267.624727691738,278.096450502849,271.631031349272,294.668821533715,281.169743199784,320.962289882004,2,2
"iRep=176",275.441940788797,285.913663599908,277.356009860307,300.393800044751,291.35732425549,331.14987093771,2,2
"iRep=177",265.792518238708,276.264241049819,271.102046122339,294.139836306782,280.353071314961,320.145617997181,2,2
"iRep=178",268.506679047733,278.978401858844,279.728386611437,302.76617679588,291.960122937502,331.752669619722,2,2
"iRep=179",281.072620541,291.54434335211,292.933700723361,315.971490907804,301.041554742826,340.834101425046,2,2
"iRep=180",267.915752901706,278.387475712817,267.170453995827,290.20824418027,280.952527044043,320.745073726263,3,2
"iRep=181",262.712540270589,273.1842630817,269.12466648727,292.162456671713,282.476107932864,322.268654615084,2,2
"iRep=182",246.743501484014,257.215224295124,257.843193134603,280.880983319046,270.417740817577,310.210287499797,2,2
"iRep=183",285.834052326675,296.305775137786,295.69374242296,318.731532607403,304.498183177632,344.290729859852,2,2
"iRep=184",264.992157557389,275.463880368499,270.86255921116,293.900349395603,280.670458907027,320.463005589247,2,2
"iRep=185",267.917206332597,278.388929143708,274.259696327792,297.297486512235,286.862225322052,326.654772004272,2,2
"iRep=186",257.299870533221,267.771593344332,264.036019521518,287.073809705961,278.108712513677,317.901259195897,2,2
"iRep=187",243.562237133093,254.033959944203,243.907940275821,266.945730460264,254.79207439554,294.58462107776,2,2
"iRep=188",254.745699639764,265.217422450874,263.309630849448,286.347421033891,277.463974479325,317.256521161545,2,2
"iRep=189",263.513198744136,273.984921555247,267.956622634044,290.994412818487,282.64098447902,322.43353116124,2,2
"iRep=190",276.500207179928,286.971929991038,285.961232839789,308.999023024232,299.839208523567,339.631755205787,2,2
"iRep=191",250.578772925287,261.050495736397,258.442106690323,281.479896874766,269.163674505712,308.956221187932,2,2
"iRep=192",273.65026299543,284.12198580654,282.530528639079,305.568318823522,294.289307821104,334.081854503324,2,2
"iRep=193",272.179439955096,282.651162766206,275.932192281323,298.969982465766,288.458142972625,328.250689654845,2,2
"iRep=194",284.543527034419,295.01524984553,295.37498747011,318.412777654553,308.289267176923,348.081813859143,2,2
"iRep=195",260.694734232905,271.166457044015,267.340914708579,290.378704893022,281.063400842781,320.855947525001,2,2
"iRep=196",264.222783789694,274.694506600805,272.473021502317,295.51081168676,288.097797078956,327.890343761176,2,2
"iRep=197",254.510672370331,264.982395181442,260.654957078562,283.692747263005,274.447108809212,314.239655491432,2,2
"iRep=198",273.784991310063,284.256714121173,278.915017956864,301.952808141307,288.898396132437,328.690942814657,2,2
"iRep=199",274.795955206013,285.267678017123,273.950608440649,296.988398625093,288.296755578779,328.089302260999,3,2
"iRep=200",266.956216095502,277.427938906612,276.10748629462,299.145276479063,288.716974020089,328.509520702309,2,2
"iRep=201",253.592671753389,264.064394564499,258.994086525406,282.031876709849,273.310139175212,313.102685857432,2,2
"iRep=202",248.621533732854,259.093256543965,255.347015502102,278.384805686545,271.389119634291,311.181666316511,2,2
"iRep=203",267.139619181013,277.611341992124,278.513997337852,301.551787522295,291.179274553869,330.971821236089,2,2
"iRep=204",276.241511122849,286.71323393396,286.64009639208,309.677886576523,296.341201694333,336.133748376553,2,2
"iRep=205",267.893867243478,278.365590054589,278.278294043016,301.316084227459,287.627944103666,327.420490785886,2,2
"iRep=206",267.018006741504,277.489729552615,273.370443234289,296.408233418732,285.617341934429,325.409888616649,2,2
"iRep=207",275.313089023041,285.784811834152,286.114478400053,309.152268584496,295.732627461778,335.525174143998,2,2
"iRep=208",274.667111114753,285.138833925863,280.792628745771,303.830418930214,293.74274176279,333.53528844501,2,2
"iRep=209",275.307672927559,285.779395738669,286.491213756389,309.529003940832,295.860009485936,335.652556168156,2,2
"iRep=210",280.447283810185,290.919006621295,286.809585874917,309.84737605936,296.250236097246,336.042782779466,2,2
"iRep=211",266.317075017955,276.788797829066,275.508718646211,298.546508830655,286.530221045556,326.322767727776,2,2
"iRep=212",271.6305422875,282.10226509861,279.269263837202,302.307054021645,286.856589152278,326.649135834498,2,2
"iRep=213",278.195933771982,288.667656583093,284.109133216619,307.146923401063,294.26483717873,334.05738386095,2,2
"iRep=214",261.205740181432,271.677462992543,268.774285660816,291.812075845259,281.455267331227,321.247814013447,2,2
"iRep=215",275.104296932261,285.576019743371,278.176358026443,301.214148210886,290.839973481654,330.632520163874,2,2
"iRep=216",263.720124981408,274.191847792519,275.065062192648,298.102852377091,289.64728313856,329.43982982078,2,2
"iRep=217",270.939809735659,281.41153254677,279.134992464831,302.172782649274,287.550637638304,327.343184320524,2,2
"iRep=218",256.974262508894,267.445985320005,266.766982179049,289.804772363492,275.811251459448,315.603798141668,2,2
"iRep=219",269.475445920898,279.947168732008,278.758092594499,301.795882778942,292.82760402645,332.62015070867,2,2
"iRep=220",271.645866751497,282.117589562607,280.740896787895,303.778686972338,294.768764306263,334.561310988483,2,2
"iRep=221",260.818705264287,271.290428075397,271.559320363391,294.597110547835,282.167302172187,321.959848854407,2,2
"iRep=222",273.302172257932,283.773895069042,278.557956873846,301.595747058289,289.231215334486,329.023762016706,2,2
"iRep=223",263.429797824901,273.901520636011,270.490782367628,293.528572552071,282.447310509075,322.239857191295,2,2
"iRep=224",265.141727620151,275.613450431261,274.5008276827,297.538617867143,287.36037782337,327.152924505589,2,2
"iRep=225",266.784339359033,277.256062170143,278.083974174057,301.1217643585,290.275574868165,330.068121550385,2,2
"iRep=226",252.720348498166,263.192071309277,262.947388655625,285.985178840068,278.466159060737,318.258705742957,2,2
"iRep=227",244.372160562235,254.843883373346,255.993312517805,279.031102702248,270.934867048144,310.727413730364,2,2
"iRep=228",270.175763266036,280.647486077147,278.120135101132,301.157925285575,287.160731811402,326.953278493622,2,2
"iRep=229",271.416921841349,281.88864465246,281.836656392499,304.874446576942,291.839720550754,331.632267232974,2,2
"iRep=230",255.643827587794,266.115550398904,260.930162012204,283.967952196647,275.441267114634,315.233813796854,2,2
"iRep=231",256.363022804373,266.834745615483,265.43032974244,288.468119926883,275.495508676713,315.288055358933,2,2
"iRep=232",247.154873482537,257.626596293648,251.487832616566,274.525622801009,266.881817513454,306.674364195674,2,2
"iRep=233",268.343926184059,278.81564899517,268.958683230646,291.996473415089,283.723445252068,323.515991934288,2,2
"iRep=234",255.461860281632,265.933583092742,260.955066688883,283.992856873326,276.769120981461,316.56166766368,2,2
"iRep=235",271.068055302703,281.539778113814,279.280793816637,302.31858400108,287.912708033098,327.705254715318,2,2
"iRep=236",266.38804479532,276.85976760643,274.681204654322,297.718994838765,284.034974768303,323.827521450523,2,2
"iRep=237",268.08690842312,278.558631234231,273.919767447191,296.957557631634,278.815680875797,318.608227558017,2,2
"iRep=238",268.600835450406,279.072558261517,274.781176397754,297.818966582197,280.378538377927,320.171085060147,2,2
"iRep=239",266.161367566633,276.633090377744,275.49191534306,298.529705527503,283.214722156175,323.007268838395,2,2
"iRep=240",290.190673046238,300.662395857348,290.338097475359,313.375887659802,303.401422416053,343.193969098273,2,2
"iRep=241",260.208091268643,270.679814079754,271.056621938311,294.094412122754,281.613272146889,321.405818829109,2,2
"iRep=242",261.146903391306,271.618626202417,271.130143127607,294.16793331205,285.658381370862,325.450928053082,2,2
"iRep=243",261.690468266338,272.162191077449,267.848164245392,290.885954429835,279.066982572749,318.859529254969,2,2
"iRep=244",256.332912623394,266.804635434504,261.755032260455,284.792822444898,274.884669976122,314.677216658342,2,2
"iRep=245",273.129660358329,283.60138316944,283.517081507114,306.554871691558,295.971596083868,335.764142766088,2,2
"iRep=246",266.805907503898,277.277630315008,274.927677752692,297.965467937135,288.846891089073,328.639437771293,2,2
"iRep=247",264.858622423656,275.330345234766,271.612980532835,294.650770717278,286.685525270865,326.478071953085,2,2
"iRep=248",276.702509223517,287.174232034628,278.290390058246,301.328180242689,282.394075275108,322.186621957328,2,2
"iRep=249",275.40470288947,285.87642570058,286.269980623686,309.307770808129,295.867238554126,335.659785236346,2,2
"iRep=250",266.958539858116,277.430262669227,273.258992965083,296.296783149526,284.811287119609,324.603833801828,2,2
"iRep=251",282.80435389205,293.27607670316,291.443062849834,314.480853034277,300.217530253934,340.010076936154,2,2
"iRep=252",273.062246039286,283.533968850397,278.268410683293,301.306200867736,293.875150165592,333.667696847812,2,2
"iRep=253",267.452344727472,277.924067538583,270.377608036491,293.415398220934,283.922184421859,323.714731104079,2,2
"iRep=254",271.257897703161,281.729620514271,277.461207515583,300.498997700026,288.639140409126,328.431687091346,2,2
"iRep=255",290.458576404163,300.930299215274,297.506640630957,320.5444308154,307.401677114722,347.194223796941,2,2
"iRep=256",270.807207822838,281.278930633948,279.719601759107,302.75739194355,286.912824869343,326.705371551563,2,2
"iRep=257",286.16421706659,296.635939877701,296.319547588243,319.357337772686,307.25911898268,347.0516656649,2,2
"iRep=258",265.404789253028,275.876512064139,273.382835313932,296.420625498376,282.841439148429,322.633985830649,2,2
"iRep=259",287.946131418734,298.417854229845,299.751561946116,322.789352130559,304.44674163455,344.23928831677,2,2
"iRep=260",288.963832023429,299.435554834539,293.154952004433,316.192742188876,302.184355980895,341.976902663114,2,2
"iRep=261",261.837195691933,272.308918503044,269.312834611767,292.35062479621,283.025905902335,322.818452584555,2,2
"iRep=262",273.101425371384,283.573148182495,277.746604618814,300.784394803257,287.473144061821,327.265690744041,2,2
