"","t=1","t=2","t=3","t=4","t=5","t=6","t=7","t=8","t=9","t=10","t=11","t=12","t=13","t=14","t=15","t=16","t=17","t=18","t=19","t=20","t=21","t=22","t=23","t=24","t=25","t=26","t=27","t=28","t=29","t=30","t=31","t=32","t=33","t=34","t=35","t=36","t=37","t=38","t=39","t=40","t=41","t=42","t=43","t=44","t=45","t=46","t=47","t=48","t=49","t=50","t=51","t=52","t=53","t=54","t=55","t=56","t=57","t=58","t=59","t=60","accuracy"
"iRep=207",4,1,3,2,2,1,3,3,2,4,4,4,4,1,3,3,3,3,3,2,4,1,3,2,4,1,3,2,4,2,4,1,3,3,2,4,1,3,2,4,4,3,3,3,3,3,2,4,2,4,3,3,3,2,2,4,4,1,3,3,0.416666666666667
"iRep=208",3,2,4,3,3,3,2,4,2,4,1,2,4,1,2,4,3,3,3,3,2,4,1,1,2,4,3,3,3,3,3,2,4,1,1,1,1,2,4,3,2,4,2,4,2,4,2,4,3,3,2,4,2,4,2,4,3,2,4,1,0.45
"iRep=209",1,2,2,2,3,3,3,3,3,3,3,1,2,2,3,1,4,2,2,3,3,3,3,4,2,2,3,3,3,3,4,2,2,3,4,2,3,3,3,3,1,2,3,3,3,3,3,3,3,3,1,4,2,3,3,1,4,2,3,3,0.35
"iRep=210",3,3,1,1,1,1,1,3,1,1,1,3,4,2,4,2,4,2,2,4,2,4,4,2,4,2,2,4,4,2,2,2,4,4,4,2,2,4,4,2,4,2,4,2,2,4,4,2,4,2,2,4,2,4,2,2,4,2,2,2,0.516666666666667
"iRep=211",4,1,3,4,3,4,1,3,4,1,3,4,2,2,1,3,4,3,1,3,1,3,4,1,4,1,3,4,1,3,1,2,2,1,3,1,3,4,3,4,3,4,1,3,4,3,4,1,3,4,3,4,2,1,3,4,3,4,1,3,0.416666666666667
"iRep=212",4,2,3,4,4,4,4,4,2,3,4,2,3,4,4,4,2,3,4,2,3,4,2,3,4,4,4,2,3,4,4,2,3,1,3,4,4,4,2,3,4,4,2,3,1,3,4,4,4,2,3,4,4,4,2,3,4,4,2,3,0.5
"iRep=213",3,4,2,1,1,1,4,4,3,3,4,2,4,2,1,4,2,1,3,4,2,1,4,2,1,1,1,3,4,4,2,1,1,1,3,4,2,1,3,3,4,3,4,2,1,3,4,2,4,2,2,1,1,1,1,4,2,2,1,1,0.45
"iRep=214",4,3,1,4,3,2,1,4,3,2,1,4,3,3,2,1,4,3,2,1,1,1,4,3,2,4,3,2,1,4,3,3,2,1,4,3,2,1,4,3,2,1,4,3,1,4,3,4,3,2,1,4,3,3,2,1,4,3,4,3,0.466666666666667
"iRep=215",2,3,1,4,2,3,1,1,4,2,3,1,4,4,2,3,2,1,4,2,1,4,2,3,2,4,2,3,2,3,1,4,2,3,2,3,1,1,4,2,3,2,3,1,4,2,1,1,1,4,2,3,2,3,1,4,2,3,2,1,0.45
"iRep=216",1,1,4,2,2,3,4,4,2,3,3,3,3,1,4,2,3,4,2,3,4,2,2,3,3,1,1,4,2,2,4,4,2,3,4,2,3,4,2,2,3,3,2,2,4,2,4,2,4,2,3,1,1,1,2,3,4,2,4,2,0.433333333333333
"iRep=217",1,2,4,3,2,4,3,4,3,2,4,3,3,4,3,3,4,3,4,3,3,4,3,4,1,2,4,1,2,4,3,4,3,3,2,4,3,4,3,4,3,4,1,1,2,4,3,4,3,2,4,3,4,3,2,4,1,2,4,3,0.366666666666667
"iRep=218",3,2,4,3,1,1,4,3,3,3,2,4,2,3,1,1,1,1,4,3,2,4,3,1,1,4,2,4,3,2,3,2,3,2,4,3,2,3,2,4,3,1,4,3,2,4,3,3,1,1,4,3,2,3,2,2,4,3,2,4,0.433333333333333
"iRep=219",3,4,1,1,1,1,3,4,1,3,4,1,1,1,1,4,1,2,3,4,1,2,3,4,1,1,2,3,4,1,1,1,1,2,2,3,2,3,4,1,2,2,3,2,3,4,1,1,4,1,2,3,4,1,2,2,2,3,4,1,0.283333333333333
"iRep=220",4,1,1,2,3,2,3,2,3,2,1,3,2,1,2,3,2,4,4,1,3,2,3,4,1,3,2,1,2,4,1,3,4,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,4,1,1,2,1,3,2,3,2,0.433333333333333
"iRep=221",1,3,3,3,3,2,4,3,4,4,4,2,4,4,4,3,2,4,3,3,2,3,2,4,3,3,1,1,3,2,4,4,3,2,3,1,2,4,3,1,2,4,3,2,3,2,4,4,2,3,3,2,4,3,3,3,1,3,3,3,0.5
"iRep=222",1,4,2,2,2,2,2,1,4,3,3,3,3,1,4,3,3,3,1,4,2,2,2,2,2,2,2,1,4,4,3,3,3,3,3,1,4,2,2,1,4,3,1,4,4,2,1,4,4,2,3,3,3,3,3,3,3,3,3,3,0.466666666666667
"iRep=223",3,4,2,3,1,3,4,3,4,3,1,4,2,3,4,3,4,2,2,1,4,2,1,4,2,4,2,4,3,4,4,2,3,4,2,3,1,2,2,1,4,2,2,3,1,4,3,4,2,1,4,3,4,3,4,2,1,4,1,4,0.516666666666667
"iRep=224",3,4,1,1,3,4,1,4,1,3,3,4,1,3,4,1,2,3,4,1,3,2,3,4,1,3,4,3,2,3,1,4,1,4,1,2,3,4,1,3,2,3,4,1,3,3,4,3,4,1,3,4,1,4,1,3,2,2,3,4,0.283333333333333
"iRep=225",2,1,4,3,2,2,2,2,2,1,3,4,2,2,2,2,2,2,2,1,4,4,3,4,4,1,3,4,3,4,4,4,4,3,2,2,2,2,2,2,1,3,2,1,4,3,4,3,2,1,4,3,4,4,3,4,3,4,3,4,0.466666666666667
"iRep=226",3,4,4,4,4,4,2,4,4,4,2,1,2,4,2,4,2,4,2,4,4,2,4,4,4,4,4,4,4,4,2,4,4,2,1,2,4,2,4,4,4,2,4,4,2,4,2,4,4,1,3,1,3,4,2,1,3,4,4,2,0.416666666666667
"iRep=227",1,2,2,2,2,3,2,2,3,4,3,2,2,2,2,3,2,2,3,2,2,2,2,3,2,3,2,2,3,4,3,2,2,2,2,2,2,2,3,2,1,2,3,4,2,2,2,2,3,4,3,3,4,3,4,3,4,3,2,3,0.45
"iRep=228",4,2,1,4,2,4,1,2,4,3,3,1,2,4,1,2,4,3,3,3,3,3,3,3,1,4,2,2,4,2,4,2,4,1,4,1,2,2,1,2,4,2,4,2,4,1,4,1,4,3,3,3,3,3,3,3,3,2,2,2,0.45
"iRep=229",3,2,3,3,4,1,3,4,1,4,3,3,2,2,2,2,2,3,3,4,3,3,2,2,2,3,3,2,3,3,3,3,3,4,3,3,2,2,2,3,4,1,2,2,2,2,2,3,3,3,4,3,2,2,1,1,2,3,2,2,0.35
"iRep=230",1,4,2,4,3,1,3,1,4,1,4,2,4,3,1,4,3,4,2,4,2,4,3,1,4,2,4,3,2,4,2,4,3,4,3,1,4,2,2,4,3,4,1,4,3,4,3,4,2,2,4,2,4,2,4,3,1,4,2,4,0.5
"iRep=231",3,3,2,3,2,3,3,2,3,3,3,2,3,3,2,3,2,3,2,3,2,4,4,3,2,3,3,1,1,1,4,2,3,3,2,3,2,4,2,3,1,1,1,1,1,1,1,1,4,2,3,3,3,1,1,1,1,1,4,3,0.3
"iRep=232",2,4,1,2,4,3,1,3,3,4,3,4,3,1,1,2,4,1,1,2,4,1,2,4,4,3,4,4,3,3,3,3,3,3,3,4,3,1,3,3,1,2,4,1,1,1,2,4,4,3,1,2,4,3,4,1,2,4,4,1,0.383333333333333
"iRep=233",3,3,2,4,4,3,3,2,1,1,2,3,2,3,2,4,3,2,4,2,4,3,2,3,3,2,4,3,3,2,4,3,3,2,1,4,3,3,3,2,3,2,4,4,3,3,2,4,3,2,4,1,1,1,4,3,3,3,2,3,0.5
"iRep=234",4,1,2,4,3,3,4,4,3,4,3,3,2,4,3,3,2,3,2,4,3,2,3,4,3,3,2,4,1,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3,4,3,1,2,3,3,3,2,4,3,2,3,2,4,1,2,0.45
"iRep=235",2,2,2,2,2,2,2,2,2,4,1,4,4,3,3,2,2,4,4,4,3,4,3,2,4,2,2,4,3,4,4,1,1,1,3,3,3,2,2,2,4,3,3,3,3,4,3,3,3,3,3,1,1,3,2,2,4,3,2,2,0.4
"iRep=236",4,3,3,2,2,3,3,2,2,3,4,4,4,4,4,4,4,3,3,2,2,3,3,3,3,3,1,1,2,3,3,1,2,2,3,3,2,2,2,3,3,1,2,3,3,3,3,1,2,3,3,3,3,4,3,3,3,3,3,4,0.483333333333333
"iRep=237",2,2,2,3,2,2,3,2,2,4,1,4,3,2,3,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,3,1,1,4,3,2,2,3,1,2,2,2,3,2,2,2,3,2,3,2,2,3,2,4,3,1,2,2,2,2,0.4
"iRep=238",3,1,3,4,3,1,3,1,3,2,4,2,2,4,2,2,4,3,1,3,4,3,1,4,3,3,4,3,1,4,3,4,3,1,3,1,3,4,2,2,4,3,1,3,1,4,3,4,3,1,4,3,4,3,2,2,2,2,2,2,0.35
"iRep=239",3,2,4,1,4,1,3,2,1,3,3,2,3,2,4,2,4,1,3,2,3,2,3,2,4,2,1,3,2,1,4,1,4,1,3,3,3,2,4,1,3,2,1,3,3,2,3,2,1,3,2,1,3,3,3,3,2,1,4,1,0.383333333333333
"iRep=240",4,2,2,2,2,2,3,3,3,1,1,4,1,4,1,1,3,3,1,1,4,1,1,4,1,4,4,3,4,2,3,4,3,1,3,3,1,1,1,1,3,4,2,2,3,3,4,1,1,3,3,3,3,1,1,3,3,4,4,2,0.416666666666667
"iRep=241",2,3,1,4,3,3,2,2,2,3,2,3,2,2,2,3,2,2,1,4,3,2,4,3,2,3,1,4,3,1,4,3,4,3,2,2,3,4,3,2,2,3,2,3,3,4,3,1,4,3,2,1,4,3,2,4,3,2,3,1,0.55
"iRep=242",1,3,4,3,4,3,4,3,4,3,4,3,4,3,4,2,2,1,4,3,4,3,4,2,1,4,2,1,3,4,3,4,2,1,3,4,3,4,3,4,3,4,2,1,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,0.4
"iRep=243",3,4,2,1,1,3,1,3,4,2,1,3,4,2,1,3,2,4,2,4,2,4,2,4,2,4,3,2,4,2,1,3,1,3,1,3,1,3,1,3,4,3,1,1,1,3,2,4,2,4,2,4,3,4,3,1,3,4,2,1,0.416666666666667
"iRep=244",4,2,4,3,4,3,2,2,4,3,2,4,3,4,3,2,2,4,3,2,4,3,2,4,1,1,4,3,2,2,4,3,4,3,4,3,2,4,3,4,3,2,4,3,4,1,4,3,2,4,4,3,4,3,2,4,3,4,2,4,0.416666666666667
"iRep=245",1,1,3,2,1,3,4,3,2,3,2,3,4,3,2,3,2,1,3,2,3,2,3,2,3,2,3,4,3,4,4,3,2,3,2,3,2,3,4,3,2,3,2,1,1,1,1,3,2,3,4,1,3,4,3,2,3,2,3,2,0.45
"iRep=246",2,2,1,4,1,4,1,4,3,3,3,3,3,3,3,3,2,2,2,2,1,4,1,4,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0.25
"iRep=247",3,2,1,3,2,3,3,4,1,3,4,1,3,4,1,4,4,4,1,4,1,4,4,1,2,1,3,3,2,3,4,4,4,1,4,1,3,3,4,1,3,2,3,2,1,1,3,4,2,1,3,4,1,3,2,1,3,2,1,3,0.45
"iRep=248",1,1,1,1,4,3,2,1,1,1,4,3,2,1,1,1,4,3,2,1,4,3,2,3,4,3,2,1,4,3,2,3,2,1,4,3,4,4,1,1,1,1,4,3,4,1,4,2,3,2,1,4,1,4,3,2,3,2,3,4,0.483333333333333
"iRep=249",3,3,3,3,3,4,2,4,2,2,1,1,3,3,3,3,3,3,4,2,4,2,1,3,3,2,2,4,3,3,4,2,2,4,2,1,3,3,3,3,3,3,3,4,2,2,2,2,2,1,3,3,3,2,2,4,2,2,1,3,0.366666666666667
"iRep=250",4,4,2,3,1,2,3,4,4,3,4,2,3,3,4,4,4,3,1,2,3,4,2,3,3,4,2,4,2,3,1,2,3,1,1,1,2,3,1,2,3,1,1,1,1,2,3,1,1,1,2,4,4,3,1,1,1,2,3,1,0.4
"iRep=251",3,4,2,4,1,1,3,4,1,1,3,4,2,3,4,1,4,2,4,2,3,4,1,4,2,4,1,1,4,2,4,1,3,4,1,1,4,1,4,1,3,4,2,4,2,4,1,2,4,1,1,2,4,1,4,1,3,4,1,3,0.383333333333333
"iRep=252",4,1,4,2,3,4,1,3,4,1,3,4,1,3,4,4,4,4,2,3,4,2,3,4,2,3,4,2,3,4,4,2,3,4,4,1,4,1,4,2,3,4,1,3,4,2,3,4,2,3,4,4,4,1,3,4,1,3,4,1,0.433333333333333
"iRep=253",3,1,2,2,4,3,1,2,4,3,2,4,3,2,4,3,2,4,4,4,3,2,4,3,1,2,4,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,2,4,3,2,4,3,2,0.516666666666667
"iRep=254",2,3,4,3,4,1,2,3,4,1,3,4,1,4,3,4,1,2,1,2,1,4,1,4,1,2,3,4,2,3,4,3,4,1,4,1,4,3,4,1,4,3,4,1,3,4,3,4,1,2,3,4,1,4,1,2,1,4,2,1,0.45
"iRep=255",3,3,3,3,3,3,3,3,3,1,2,4,3,3,3,3,3,4,3,1,4,2,4,2,4,2,4,3,3,3,1,2,1,2,4,3,3,3,3,3,3,4,3,3,3,3,3,3,1,2,2,4,3,3,3,3,3,3,3,1,0.4
"iRep=256",2,3,3,3,3,3,4,3,1,2,1,2,1,4,3,4,2,3,3,3,3,4,2,3,3,2,3,3,4,3,3,3,4,2,3,2,3,4,3,2,3,3,1,4,3,2,1,4,3,3,2,3,2,1,3,4,3,3,3,3,0.433333333333333
"iRep=257",3,1,4,2,1,2,4,1,4,3,1,2,4,3,2,4,3,2,4,3,2,4,3,1,4,3,1,2,4,3,2,4,2,4,3,2,4,1,2,4,2,4,2,4,3,2,4,2,4,3,1,2,1,4,1,2,4,3,2,4,0.55
"iRep=258",4,3,3,2,4,3,2,3,2,1,3,2,4,3,2,1,1,4,3,2,1,2,1,3,2,1,4,1,3,2,1,1,1,3,2,4,3,2,4,3,2,1,1,3,2,1,2,4,1,1,4,1,1,2,4,3,2,4,3,2,0.316666666666667
"iRep=259",4,3,4,2,2,1,3,4,4,2,1,1,3,4,3,1,4,3,4,2,2,1,3,4,3,4,3,4,3,4,3,4,2,2,2,1,4,3,4,3,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0.383333333333333
"iRep=260",2,4,3,1,3,1,3,2,4,1,3,2,1,3,2,1,3,2,4,3,2,4,3,2,4,3,2,1,3,2,1,3,2,1,3,2,1,3,2,4,1,3,1,3,2,4,3,2,1,3,2,4,1,3,1,3,1,3,2,4,0.316666666666667
"iRep=261",2,3,4,2,3,4,4,2,3,4,4,4,2,3,4,2,3,4,2,3,4,2,3,4,4,4,2,1,1,3,4,4,4,4,2,3,4,4,2,3,4,2,1,3,4,2,1,1,1,3,4,4,4,2,3,4,4,2,1,1,0.466666666666667
"iRep=262",4,3,2,1,3,3,2,1,3,3,3,3,4,3,3,2,1,3,3,3,2,2,1,3,2,4,3,2,4,1,3,2,1,3,3,3,2,1,1,3,4,1,3,3,3,3,3,2,4,1,3,3,2,4,1,4,1,3,3,3,0.433333333333333
"iRep=263",4,2,4,3,2,2,2,2,4,2,4,1,3,4,3,2,2,4,2,4,2,1,2,4,1,3,3,3,3,1,3,3,3,1,3,3,2,4,2,4,3,3,3,3,3,3,1,1,1,2,2,2,2,2,4,1,3,3,1,2,0.466666666666667
"iRep=264",1,2,4,3,2,4,1,4,3,2,4,3,1,4,3,1,4,1,4,3,1,2,4,3,2,4,3,1,2,4,3,2,4,1,4,1,4,3,2,4,1,4,3,1,4,3,1,4,3,1,2,4,3,1,4,1,2,4,3,1,0.5
"iRep=265",1,2,1,2,1,2,3,2,1,2,3,4,3,2,1,2,2,1,2,3,2,1,2,1,2,3,2,1,4,3,4,3,4,3,2,3,4,4,3,2,1,4,4,4,4,4,3,2,3,4,3,2,3,2,3,2,1,4,4,4,0.366666666666667
"iRep=266",2,3,4,3,2,2,3,4,3,2,3,3,2,3,2,3,2,1,1,1,1,1,1,1,4,3,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3,3,3,4,3,2,1,1,4,3,3,4,3,2,2,3,2,2,0.316666666666667
"iRep=267",4,3,4,3,4,2,2,2,3,1,2,2,3,4,3,4,3,4,2,3,4,1,2,3,4,3,4,2,3,4,3,4,3,4,2,3,4,2,2,3,4,2,2,3,4,2,3,4,3,4,2,2,3,4,3,4,3,1,1,2,0.35
"iRep=268",2,3,4,2,3,4,3,1,4,2,1,4,2,1,4,3,4,3,1,4,2,1,4,2,3,4,2,1,4,1,4,3,4,3,4,3,4,3,1,4,2,1,4,3,4,3,4,2,3,1,4,3,4,2,3,4,2,3,1,4,0.35
"iRep=269",4,3,2,1,4,3,1,3,2,2,2,2,2,1,3,2,1,4,3,1,3,1,4,3,3,1,4,3,2,2,1,4,3,2,1,4,3,2,2,1,4,3,2,2,2,2,2,1,4,3,2,1,3,1,4,3,1,4,3,1,0.5
"iRep=270",2,2,4,2,4,1,3,3,3,3,3,3,3,1,2,2,4,4,4,1,2,4,4,2,4,2,2,4,1,3,3,3,3,3,3,1,2,2,2,2,4,4,2,4,4,4,4,4,4,4,4,2,4,1,2,4,4,1,3,3,0.333333333333333
"iRep=271",4,1,3,3,3,4,1,1,4,1,3,4,3,4,1,3,3,3,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,4,1,4,1,3,3,4,1,1,1,1,4,3,3,4,3,4,1,1,2,2,2,2,2,0.35
"iRep=272",3,3,3,3,3,3,2,3,3,3,1,2,1,2,3,3,1,2,3,1,3,1,3,3,2,3,1,3,2,2,4,3,1,2,2,3,3,2,4,3,3,3,3,3,2,1,2,1,2,4,3,3,3,2,2,4,3,2,3,3,0.316666666666667
"iRep=273",4,4,2,3,2,2,3,2,3,1,1,2,2,2,3,1,2,3,1,2,3,2,3,4,4,4,2,2,2,2,3,1,2,3,1,2,3,2,3,1,2,2,3,1,2,2,3,2,2,3,2,2,3,4,4,4,2,2,2,3,0.333333333333333
"iRep=274",1,1,3,2,1,3,4,1,3,4,2,1,1,3,2,4,3,4,3,3,4,2,2,3,2,1,3,3,3,2,2,2,2,2,3,3,2,2,2,4,2,4,3,4,3,3,2,1,3,2,1,3,2,1,3,2,3,2,2,2,0.483333333333333
"iRep=275",2,4,2,2,2,3,2,3,4,2,3,4,4,1,2,3,4,3,4,1,2,2,3,3,2,3,2,4,2,2,3,3,4,1,2,1,1,2,3,4,2,2,3,4,1,4,1,2,3,3,2,1,2,1,1,2,4,2,3,1,0.45
"iRep=276",2,2,2,3,1,4,4,2,3,4,4,4,2,2,2,2,3,1,4,4,2,2,2,2,3,4,4,2,2,3,1,4,2,3,4,4,2,2,3,1,4,4,4,2,3,4,2,2,3,1,4,4,2,3,3,1,4,2,2,2,0.466666666666667
"iRep=277",2,4,2,4,2,1,3,3,1,3,3,3,3,1,3,3,1,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,4,2,4,2,4,3,3,3,3,2,1,3,3,3,3,3,1,3,1,3,1,3,3,3,3,0.3
"iRep=278",1,4,4,3,1,3,4,3,2,4,3,2,2,4,3,2,2,4,1,3,2,2,3,1,3,1,4,3,1,3,1,3,2,4,3,2,4,3,4,3,1,3,2,4,3,4,1,3,4,3,1,4,4,4,3,4,4,3,1,3,0.433333333333333
"iRep=279",2,3,3,3,3,2,3,3,1,4,2,3,3,3,3,2,3,3,1,4,4,3,3,3,3,1,4,3,1,4,2,1,2,3,3,1,4,3,2,3,1,1,4,4,4,3,3,1,2,3,2,1,4,2,3,3,2,1,4,4,0.433333333333333
"iRep=280",4,3,4,3,3,4,3,3,3,1,2,4,3,4,2,4,3,3,4,3,3,4,3,3,1,2,4,2,4,3,4,3,1,2,4,2,4,3,4,1,2,4,3,3,3,1,1,2,4,2,4,3,3,3,3,3,4,3,3,1,0.433333333333333
"iRep=281",2,2,2,4,3,1,2,4,3,4,3,1,4,3,1,4,3,1,4,3,1,2,4,4,3,4,3,4,3,1,4,4,3,1,2,2,2,4,3,1,4,3,4,3,4,3,1,4,3,1,4,3,1,4,3,4,3,4,4,3,0.4
"iRep=282",4,2,4,2,2,4,2,2,4,2,2,2,4,2,2,2,2,2,4,2,2,2,2,1,3,1,3,1,3,4,3,1,3,4,1,3,1,3,1,3,2,2,2,2,4,2,2,2,2,4,1,3,3,1,3,3,3,2,2,2,0.516666666666667
"iRep=283",2,1,3,2,3,2,1,2,1,3,4,3,4,3,2,1,2,3,4,3,4,3,2,3,4,3,4,4,1,3,2,3,2,1,1,3,4,3,2,3,4,3,4,3,2,3,2,1,3,2,3,4,1,3,4,1,3,4,1,1,0.25
"iRep=284",3,4,1,3,4,1,3,1,3,4,1,3,2,2,1,3,4,4,1,3,3,4,2,2,2,2,1,3,1,3,4,4,4,3,1,3,4,3,3,4,4,3,4,3,4,1,3,4,4,4,2,2,1,3,3,4,3,4,4,1,0.416666666666667
"iRep=285",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,4,3,3,3,3,3,3,1,4,1,4,3,3,2,2,2,3,3,3,3,3,3,1,4,1,4,3,3,3,1,0.433333333333333
"iRep=286",4,3,1,4,3,4,3,1,2,1,4,3,4,3,4,3,4,3,4,3,1,2,1,2,1,2,1,4,3,1,2,1,4,3,1,2,1,2,1,2,1,2,1,2,1,2,1,4,3,1,2,3,1,2,1,4,3,4,3,4,0.383333333333333
"iRep=287",2,3,1,2,4,3,3,1,3,3,1,3,1,1,3,3,1,3,1,3,1,1,2,4,4,3,3,3,1,3,3,1,3,1,3,3,1,3,3,1,1,2,4,3,3,3,1,3,1,3,3,3,3,3,3,1,1,2,4,3,0.366666666666667
"iRep=288",3,2,2,1,1,1,3,4,1,1,1,3,4,1,3,4,1,1,3,2,3,4,1,1,3,2,1,3,2,1,3,4,1,1,3,2,1,3,4,1,1,1,3,2,4,1,1,3,2,1,1,3,2,2,2,2,2,1,1,3,0.4
"iRep=289",3,3,4,2,4,3,1,4,4,4,3,3,3,1,1,2,4,3,3,3,3,3,1,4,3,3,4,3,1,2,2,4,4,3,3,4,4,2,1,2,4,4,4,2,3,3,3,3,3,3,1,1,2,2,3,3,3,3,4,3,0.533333333333333
"iRep=290",4,2,4,2,3,2,4,2,4,4,4,4,4,4,2,4,4,4,2,1,1,1,4,4,4,4,2,4,4,3,2,3,3,2,4,1,4,4,2,4,2,4,3,3,1,1,4,3,3,3,2,4,2,3,3,2,4,1,1,4,0.433333333333333
"iRep=291",4,4,2,1,3,1,4,2,2,2,2,2,1,4,3,4,2,2,2,1,4,4,4,2,1,4,2,2,1,3,1,4,3,4,3,1,4,3,4,3,4,4,3,1,3,4,3,4,3,4,2,2,1,3,1,4,4,2,2,1,0.433333333333333
"iRep=292",3,3,3,4,2,2,2,3,3,2,3,2,4,2,1,1,3,4,2,3,4,2,3,2,2,4,4,4,2,1,3,2,1,1,1,3,2,2,2,3,2,2,4,2,2,2,3,3,3,2,1,1,3,4,4,2,3,4,2,2,0.416666666666667
"iRep=293",1,3,4,2,1,4,2,2,1,3,1,3,1,4,2,1,4,2,3,3,4,2,1,3,3,3,4,4,4,2,1,3,3,1,3,4,2,2,2,1,3,4,2,2,1,3,4,2,2,1,4,2,2,2,1,3,3,4,4,4,0.483333333333333
"iRep=294",3,4,2,1,3,3,4,3,4,3,2,1,3,3,2,2,2,2,2,2,4,3,3,2,1,4,2,2,2,1,3,1,3,3,4,3,3,4,3,2,2,4,4,2,1,4,2,2,1,3,1,3,2,1,3,3,3,2,2,2,0.366666666666667
"iRep=295",2,1,3,2,2,1,4,3,4,4,3,2,4,3,1,4,3,1,3,2,1,3,1,3,4,3,4,3,2,1,3,1,3,2,4,4,3,2,1,3,4,3,2,4,3,4,3,2,1,4,4,3,1,4,3,2,1,3,2,1,0.533333333333333
"iRep=296",2,2,2,4,4,2,2,4,2,3,3,4,2,4,4,1,1,3,4,4,2,4,2,4,2,4,4,4,2,4,1,3,3,3,4,1,3,4,4,4,2,3,4,1,1,1,3,3,3,3,3,4,1,1,1,3,3,3,4,1,0.5
"iRep=297",2,4,3,3,2,1,3,4,2,2,4,4,3,2,1,3,2,1,3,4,2,4,2,1,3,3,2,4,2,1,3,2,4,1,3,3,2,1,3,2,1,3,2,1,3,2,1,3,2,4,3,2,1,3,2,1,3,2,2,1,0.483333333333333
"iRep=298",2,4,2,4,3,1,4,2,3,1,2,4,3,1,2,2,4,2,4,2,2,4,2,4,3,3,3,3,1,1,2,3,3,3,3,3,1,1,2,4,3,3,3,1,2,3,1,2,4,2,3,3,3,1,1,2,3,1,2,4,0.483333333333333
"iRep=299",4,3,2,2,4,2,4,3,2,2,4,2,4,3,1,3,2,4,1,2,4,3,2,1,3,4,2,1,2,4,3,3,3,4,1,3,3,3,1,3,2,4,3,4,1,3,2,2,1,3,3,4,3,3,1,3,1,3,3,3,0.45
"iRep=300",2,3,3,4,1,1,3,4,1,2,3,3,4,3,2,3,4,3,3,4,3,2,3,4,1,1,3,2,3,4,3,4,3,4,1,1,1,1,1,1,3,4,3,2,3,4,1,1,3,4,1,1,2,3,4,3,4,3,4,3,0.45
"iRep=301",1,3,3,3,4,2,1,3,4,2,1,3,3,3,4,2,1,1,3,3,3,4,2,1,3,3,3,3,3,3,4,2,4,2,1,3,3,4,2,4,4,2,4,4,2,1,3,4,2,4,4,2,4,2,1,3,3,4,2,4,0.45
"iRep=302",4,2,1,4,2,3,4,2,1,1,1,4,2,3,4,3,4,2,3,4,2,3,4,2,3,1,4,3,4,2,3,1,4,3,4,2,1,1,4,3,4,3,1,1,2,3,1,4,2,1,4,2,3,1,4,2,1,4,2,3,0.316666666666667
"iRep=303",4,2,3,4,2,2,2,2,2,2,2,2,2,3,1,2,3,1,2,3,4,2,3,1,2,3,3,3,3,1,2,2,2,3,3,1,4,2,3,4,2,3,1,1,2,3,1,4,2,2,3,3,3,3,1,4,2,3,3,4,0.566666666666667
"iRep=304",1,4,4,4,2,3,3,3,3,1,4,4,2,3,3,3,3,1,4,4,2,4,4,4,4,4,4,2,4,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,4,2,3,3,3,1,2,3,3,3,3,0.383333333333333
"iRep=305",4,2,1,1,4,2,1,1,1,2,1,2,3,2,1,2,2,1,2,1,2,1,1,2,1,4,2,2,3,2,3,2,3,3,2,1,2,1,3,2,3,2,1,3,2,1,2,3,4,4,2,2,3,2,1,2,1,3,2,1,0.483333333333333
"iRep=307",3,1,4,3,2,2,2,2,2,4,3,3,3,1,4,2,2,2,2,2,2,2,2,2,4,1,4,1,4,1,4,1,4,2,2,2,2,2,2,2,4,2,2,2,2,2,4,3,3,3,1,4,2,2,2,4,1,4,1,4,0.4
"iRep=308",1,2,3,1,4,3,3,1,4,3,1,4,4,4,3,3,1,2,4,3,1,2,4,3,1,4,3,1,2,4,3,1,2,4,3,1,2,3,1,2,4,3,4,4,3,4,3,3,1,2,1,4,3,1,4,3,1,2,4,3,0.483333333333333
"iRep=309",1,3,4,4,2,4,2,1,3,1,4,1,3,4,1,3,4,2,2,2,1,4,4,2,1,3,4,1,4,4,2,2,1,4,2,2,1,3,4,1,4,1,3,3,4,2,1,3,1,3,4,2,1,4,2,1,3,4,2,2,0.466666666666667
"iRep=310",4,3,3,2,3,4,3,1,2,2,1,2,3,4,1,2,1,4,3,4,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,3,4,3,4,2,1,2,1,4,2,2,2,2,2,2,1,2,2,3,3,4,3,3,4,0.55
