"","AIC_2","BIC_2","AIC_3","BIC_3","AIC_4","BIC_4","AIC_m","BIC_m"
"iRep=857",241.874873894838,252.346596705948,253.285957695548,276.323747879991,269.753603779136,309.546150461356,2,2
"iRep=858",192.025501074402,202.497223885512,202.678687856261,225.716478040704,216.943770531934,256.736317214154,2,2
"iRep=859",219.049422781677,229.521145592788,226.179991325785,249.217781510228,239.621316836147,279.413863518367,2,2
"iRep=860",247.734744796534,258.206467607644,257.534874477853,280.572664662296,269.326034013006,309.118580695226,2,2
"iRep=861",234.193412532012,244.665135343123,246.596863667564,269.634653852007,261.419021187969,301.211567870189,2,2
"iRep=862",241.382915161507,251.854637972618,251.375568607961,274.413358792404,261.291392316129,301.083938998349,2,2
"iRep=863",212.161584900688,222.633307711799,220.303146831281,243.340937015724,231.518856665563,271.311403347783,2,2
"iRep=864",208.335277748236,218.807000559347,216.097654125884,239.135444310327,234.832175145279,274.624721827498,2,2
"iRep=865",224.662071129005,235.133793940115,231.915939925193,254.953730109636,243.280212093875,283.072758776095,2,2
"iRep=866",202.579141819224,213.050864630334,209.817683834649,232.855474019092,225.04077806241,264.83332474463,2,2
"iRep=867",208.409028363664,218.880751174775,213.444071621114,236.481861805557,226.448426225208,266.240972907427,2,2
"iRep=868",229.965531257468,240.437254068578,236.858314977673,259.896105162116,248.85604021339,288.64858689561,2,2
"iRep=869",205.515255209885,215.986978020996,216.105736067038,239.143526251481,226.649901854682,266.442448536902,2,2
"iRep=870",223.457650803273,233.929373614384,226.850447952784,249.888238137227,240.386713651222,280.179260333442,2,2
"iRep=871",213.595600519983,224.067323331094,223.996819607203,247.034609791646,241.330581379581,281.123128061801,2,2
"iRep=872",228.500683037191,238.972405848301,236.154010808641,259.191800993084,249.806542532731,289.599089214951,2,2
"iRep=873",214.063661063606,224.535383874717,222.824677523454,245.862467707897,234.81692927463,274.60947595685,2,2
"iRep=874",242.424484599474,252.896207410585,252.387859276984,275.425649461427,268.204253593804,307.996800276024,2,2
"iRep=875",228.299469083959,238.77119189507,239.657986325569,262.695776510012,253.950886912263,293.743433594483,2,2
"iRep=876",214.889156266129,225.36087907724,224.748484764314,247.786274948757,238.294318310086,278.086864992306,2,2
"iRep=877",213.442518293158,223.914241104269,222.68770952566,245.725499710103,237.65677416482,277.44932084704,2,2
"iRep=878",245.954314193213,256.426037004323,256.549810297624,279.587600482067,269.412295890496,309.204842572716,2,2
"iRep=879",206.285651594177,216.757374405287,217.553598456361,240.591388640804,229.330287844368,269.122834526588,2,2
"iRep=880",214.642749220063,225.114472031174,224.072842008823,247.110632193266,235.76054443888,275.5530911211,2,2
"iRep=881",206.725106258752,217.196829069862,214.888711976626,237.926502161069,228.97463409996,268.76718078218,2,2
"iRep=882",216.665226481873,227.136949292983,225.828418975884,248.866209160327,239.189983820171,278.98253050239,2,2
"iRep=883",205.366414142565,215.838136953675,216.357252518714,239.395042703157,230.147801006869,269.940347689089,2,2
"iRep=884",227.328459541463,237.800182352573,236.872145624667,259.90993580911,251.33050903533,291.12305571755,2,2
"iRep=885",226.418267556152,236.889990367262,232.341044848356,255.378835032799,242.701462456997,282.494009139217,2,2
"iRep=886",218.009991107082,228.481713918192,228.056178906161,251.093969090604,238.769423403543,278.561970085763,2,2
"iRep=887",204.689281539112,215.161004350222,213.557988455228,236.595778639671,228.140275039356,267.932821721576,2,2
"iRep=888",219.757468060094,230.229190871205,227.645853629501,250.683643813944,241.960915874103,281.753462556323,2,2
"iRep=889",214.700935965815,225.172658776926,225.016496698481,248.054286882924,239.425326086131,279.217872768351,2,2
"iRep=890",235.176658248927,245.648381060037,245.964847862725,269.002638047168,259.392416089718,299.184962771938,2,2
"iRep=891",210.095459540511,220.567182351621,219.966934722678,243.004724907121,234.217398258247,274.009944940467,2,2
"iRep=892",237.933167159836,248.404889970947,244.734631485176,267.772421669619,250.992614419802,290.785161102022,2,2
"iRep=893",224.40917482349,234.8808976346,236.400366014067,259.43815619851,247.090941818469,286.883488500689,2,2
"iRep=894",187.557064311978,198.028787123089,192.572574138431,215.610364322874,207.567215304331,247.359761986551,2,2
"iRep=895",204.206300456793,214.678023267904,212.236028452778,235.273818637221,224.678311276524,264.470857958744,2,2
"iRep=896",237.748412472529,248.220135283639,245.21209687283,268.249887057273,259.59053508327,299.38308176549,2,2
"iRep=897",216.938802156841,227.410524967952,224.722258350832,247.760048535276,239.403359789464,279.195906471684,2,2
"iRep=898",227.367501771239,237.839224582349,237.800376727188,260.838166911631,252.219015707908,292.011562390128,2,2
"iRep=899",230.39593436178,240.867657172891,238.733603488143,261.771393672586,247.936301210595,287.728847892815,2,2
"iRep=900",208.12904891101,218.60077172212,218.710254618393,241.748044802836,236.109621282334,275.902167964554,2,2
"iRep=901",231.665740413721,242.137463224831,242.968843621217,266.00663380566,257.62959099434,297.42213767656,2,2
"iRep=902",232.447501897324,242.919224708435,242.965518972099,266.003309156543,258.00169913059,297.79424581281,2,2
"iRep=903",216.739833892325,227.211556703435,223.207462867437,246.24525305188,231.899252099134,271.691798781354,2,2
"iRep=904",201.000151419917,211.471874231028,209.655128620555,232.692918804998,222.452059926955,262.244606609175,2,2
"iRep=905",184.293540307206,194.765263118316,191.928972893676,214.966763078119,205.045565152223,244.838111834443,2,2
"iRep=906",233.198884680306,243.670607491417,242.178557421191,265.216347605634,257.701625486524,297.494172168743,2,2
"iRep=907",224.757724773013,235.229447584123,234.072782441277,257.11057262572,249.121156328336,288.913703010556,2,2
"iRep=908",207.063496479462,217.535219290573,215.575569483989,238.613359668432,229.22854487721,269.02109155943,2,2
"iRep=909",224.147371228063,234.619094039174,230.300021435815,253.337811620258,244.846644163019,284.639190845239,2,2
"iRep=910",207.571926733528,218.043649544638,217.228738064066,240.266528248509,229.445929400712,269.238476082932,2,2
"iRep=911",210.902664953065,221.374387764175,216.970674141376,240.008464325819,230.392495522015,270.185042204235,2,2
"iRep=912",220.630522689135,231.102245500245,230.686606493645,253.724396678088,246.073042669188,285.865589351408,2,2
"iRep=913",223.523665709609,233.99538852072,231.630244356978,254.668034541421,241.507822883953,281.300369566173,2,2
"iRep=914",211.074922278471,221.546645089581,218.959656543883,241.997446728327,225.174673532321,264.967220214541,2,2
"iRep=915",194.912698731435,205.384421542546,204.631758806413,227.669548990856,216.880911428067,256.673458110287,2,2
"iRep=916",219.132801032655,229.604523843766,230.250353161975,253.288143346418,245.594556307125,285.387102989345,2,2
"iRep=917",182.055000562934,192.526723374045,194.069085429891,217.106875614334,210.033665870153,249.826212552373,2,2
"iRep=918",209.371347514882,219.843070325992,218.373768320352,241.411558504795,235.956184944152,275.748731626372,2,2
"iRep=919",224.991501254055,235.463224065165,233.818671872511,256.856462056954,248.990076752917,288.782623435137,2,2
"iRep=920",232.381694441738,242.853417252849,239.817415175941,262.855205360384,254.460047569238,294.252594251458,2,2
"iRep=921",200.228267469112,210.699990280222,208.354661005101,231.392451189544,220.44531696006,260.23786364228,2,2
"iRep=922",223.557603924651,234.029326735762,232.662834672867,255.70062485731,244.564975590646,284.357522272866,2,2
"iRep=923",202.181086323351,212.652809134461,212.851669526728,235.889459711171,227.458269010075,267.250815692295,2,2
"iRep=924",222.798539690318,233.270262501429,231.781463965865,254.819254150308,246.650462590886,286.443009273106,2,2
"iRep=925",193.079386186018,203.551108997128,197.600381446682,220.638171631125,209.80639393069,249.59894061291,2,2
"iRep=926",239.205393441503,249.677116252614,248.93793172883,271.975721913273,255.570344035588,295.362890717808,2,2
"iRep=927",235.00878706937,245.480509880481,242.446751601127,265.48454178557,257.48334977972,297.275896461939,2,2
"iRep=928",230.306443822974,240.778166634084,238.630231405707,261.66802159015,251.425590849483,291.218137531703,2,2
"iRep=929",204.455675303976,214.927398115086,216.110283470814,239.148073655257,226.931490131928,266.724036814148,2,2
"iRep=930",227.755741633665,238.227464444775,235.273014372793,258.310804557236,247.174512942338,286.967059624558,2,2
"iRep=931",220.878494196159,231.35021700727,231.344103344891,254.381893529334,246.70125345732,286.49380013954,2,2
"iRep=932",211.413054073398,221.884776884508,220.540693420598,243.578483605041,235.854888313759,275.647434995979,2,2
"iRep=933",224.199736876371,234.671459687481,233.789885146569,256.827675331012,247.841203790288,287.633750472507,2,2
"iRep=934",167.030947987196,177.502670798306,179.025780077845,202.063570262288,195.001766003011,234.794312685231,2,2
"iRep=935",233.775107358606,244.246830169717,244.810197788996,267.847987973439,261.374671771443,301.167218453662,2,2
"iRep=936",222.030864067281,232.502586878391,229.368653700527,252.40644388497,243.975505304437,283.768051986657,2,2
"iRep=937",238.555421299489,249.0271441106,242.91019951515,265.947989699593,257.377984595524,297.170531277743,2,2
"iRep=938",222.732011801306,233.203734612416,231.499017742595,254.536807927038,246.691263391945,286.483810074165,2,2
"iRep=939",214.961297062823,225.433019873934,220.75678401187,243.794574196313,236.016110305233,275.808656987452,2,2
"iRep=940",232.43613406463,242.907856875741,242.851113933112,265.888904117555,252.125458130492,291.918004812712,2,2
"iRep=941",213.703222213417,224.174945024527,221.002800520524,244.040590704967,234.929121863122,274.721668545342,2,2
"iRep=942",214.324167994325,224.795890805436,222.576689130701,245.614479315144,237.215444823509,277.007991505729,2,2
"iRep=943",220.104560760296,230.576283571406,227.469467871497,250.50725805594,243.285017271734,283.077563953954,2,2
"iRep=944",210.49208383112,220.963806642231,220.091384076897,243.12917426134,233.295959720877,273.088506403097,2,2
"iRep=945",221.995922034827,232.467644845937,229.888379866911,252.926170051354,239.627412474912,279.419959157132,2,2
"iRep=946",210.037510922252,220.509233733363,217.689366511673,240.727156696116,229.194642909801,268.987189592021,2,2
"iRep=947",240.169799617887,250.641522428998,246.218616412359,269.256406596802,259.356481420781,299.149028103001,2,2
"iRep=948",222.085285070756,232.557007881867,225.331006579973,248.368796764416,238.004752790145,277.797299472365,2,2
"iRep=949",222.941239648786,233.412962459897,235.04588193098,258.083672115423,246.920010436566,286.712557118785,2,2
"iRep=950",224.491311862956,234.963034674066,236.429131010183,259.466921194626,245.113623098604,284.906169780824,2,2
"iRep=951",232.904512094218,243.376234905329,244.894286009729,267.932076194173,255.856817135137,295.649363817357,2,2
"iRep=952",236.245263334728,246.716986145838,246.194438294391,269.232228478834,260.773149764814,300.565696447033,2,2
"iRep=953",222.175107783264,232.646830594375,230.087074374153,253.124864558596,243.508671672688,283.301218354908,2,2
"iRep=954",235.564268770936,246.035991582047,244.455525682936,267.493315867379,259.573597951201,299.366144633421,2,2
"iRep=955",214.995559959676,225.467282770786,226.991921387812,250.029711572255,242.964134350485,282.756681032705,2,2
"iRep=956",233.520159641765,243.991882452876,240.73009037112,263.767880555563,253.034597103417,292.827143785637,2,2
"iRep=957",226.291852569624,236.763575380735,235.846153237201,258.883943421644,251.816799478542,291.609346160762,2,2
"iRep=958",222.350945213757,232.822668024868,230.750307291629,253.788097476073,245.925152420857,285.717699103077,2,2
"iRep=959",225.319282838492,235.791005649603,235.702964911095,258.740755095538,245.100532010974,284.893078693194,2,2
"iRep=960",211.990460579627,222.462183390738,222.935893889852,245.973684074295,236.757649364458,276.550196046678,2,2
"iRep=961",220.641658850625,231.113381661735,225.22091678353,248.258706967973,241.938621953106,281.731168635326,2,2
"iRep=962",214.82152677752,225.29324958863,224.22352553315,247.261315717593,239.508343383356,279.300890065576,2,2
"iRep=963",207.641074710813,218.112797521924,213.14942941587,236.187219600313,228.759142409513,268.551689091733,2,2
"iRep=964",207.54344654777,218.015169358881,217.337284806685,240.375074991128,231.485205636803,271.277752319023,2,2
"iRep=965",206.85816281399,217.329885625101,215.693334847528,238.731125031971,226.946523757105,266.739070439325,2,2
"iRep=966",212.517460167352,222.989182978462,213.90218241279,236.939972597233,227.329341396874,267.121888079094,2,2
"iRep=967",180.619749081851,191.091471892962,190.173928955995,213.211719140438,206.380239340639,246.172786022859,2,2
"iRep=968",228.33314574185,238.804868552961,236.788821252845,259.826611437288,251.789181471325,291.581728153545,2,2
"iRep=969",198.831013821738,209.302736632849,208.079692094422,231.117482278865,222.519330567316,262.311877249535,2,2
"iRep=970",223.501800383945,233.973523195056,231.392578433045,254.430368617488,245.249172111708,285.041718793928,2,2
"iRep=971",212.685779848422,223.157502659532,224.564753245079,247.602543429523,240.594806445183,280.387353127403,2,2
"iRep=972",226.155251879002,236.626974690112,235.86907349144,258.906863675883,247.606364794022,287.398911476242,2,2
"iRep=973",220.133388322784,230.605111133894,230.590515328314,253.628305512757,243.041204093362,282.833750775582,2,2
"iRep=974",223.20820438577,233.679927196881,235.204603933814,258.242394118258,245.80014869749,285.59269537971,2,2
"iRep=975",209.307658566294,219.779381377405,218.433364819011,241.471155003455,232.558400037366,272.350946719586,2,2
"iRep=976",228.670672162433,239.142394973544,238.545831686676,261.583621871119,253.878760701128,293.671307383348,2,2
"iRep=977",226.63450029327,237.106223104381,235.608129972124,258.645920156567,248.652313641318,288.444860323538,2,2
"iRep=978",200.484083558549,210.95580636966,208.261002015998,231.298792200441,221.931963258842,261.724509941062,2,2
"iRep=979",210.27817470477,220.74989751588,220.522032310566,243.559822495009,235.857860674438,275.650407356658,2,2
"iRep=980",211.994870900892,222.466593712003,223.996182376291,247.033972560734,241.720604290881,281.513150973101,2,2
"iRep=981",225.982702628422,236.454425439533,234.809437244659,257.847227429102,246.167003477418,285.959550159638,2,2
"iRep=982",217.907843109061,228.379565920172,228.48517254731,251.522962731753,239.507444120313,279.299990802533,2,2
"iRep=983",226.702813896827,237.174536707937,233.413764372291,256.451554556734,245.542457739457,285.335004421677,2,2
"iRep=984",229.897134152018,240.368856963128,241.823690955581,264.861481140025,250.669392306737,290.461938988957,2,2
"iRep=985",214.853280103372,225.325002914482,223.112637522113,246.150427706556,236.660460276304,276.453006958524,2,2
"iRep=986",236.2024428066,246.67416561771,244.761079816937,267.79887000138,253.260503994665,293.053050676884,2,2
"iRep=987",235.29346753271,245.765190343821,242.699228527675,265.737018712118,251.687475420731,291.480022102951,2,2
"iRep=988",223.333653429098,233.805376240209,227.737642264058,250.775432448501,239.254657675819,279.047204358039,2,2
"iRep=989",200.911556143352,211.383278954463,212.877695881445,235.915486065889,227.05174909131,266.84429577353,2,2
"iRep=990",208.030257492283,218.501980303394,220.027751629444,243.065541813887,235.03519433549,274.82774101771,2,2
"iRep=991",187.751360428809,198.22308323992,198.350868892447,221.38865907689,214.350491332968,254.143038015188,2,2
"iRep=992",220.061691812785,230.533414623896,232.034158994152,255.071949178595,237.493735264584,277.286281946804,2,2
"iRep=993",232.274424669161,242.746147480272,241.717566617483,264.755356801926,252.791853045564,292.584399727784,2,2
"iRep=994",206.704086671151,217.175809482261,218.48607618732,241.523866371764,231.792019827151,271.584566509371,2,2
"iRep=995",231.892698851654,242.364421662764,241.102284146124,264.140074330567,254.670669352748,294.463216034968,2,2
"iRep=996",211.763436513271,222.235159324382,218.941367490792,241.979157675235,230.058282379536,269.850829061756,2,2
"iRep=997",221.22835823515,231.700081046261,232.703251738344,255.741041922787,246.779587977338,286.572134659557,2,2
"iRep=998",247.115246672486,257.586969483597,253.347098349275,276.384888533718,266.58294325903,306.37548994125,2,2
"iRep=999",210.85392861445,221.325651425561,219.483626610766,242.521416795209,232.975230216533,272.767776898753,2,2
"iRep=1000",204.098051668139,214.56977447925,216.075609571691,239.113399756135,231.4457199088,271.23826659102,2,2
