"","AIC_2","BIC_2","AIC_3","BIC_3","AIC_4","BIC_4","AIC_m","BIC_m"
"iRep=28",266.382736817836,281.043148753391,265.249693878586,294.570517749696,268.494582235212,316.664507166321,3,2
"iRep=29",253.388929552372,268.049341487926,247.103069150631,276.42389302174,257.660515412516,305.830440343624,3,2
"iRep=30",260.978969561078,275.639381496632,261.747099935803,291.067923806912,269.271309929749,317.441234860858,2,2
"iRep=31",265.043958825261,279.704370760816,273.7704778078,303.09130167891,278.235548139961,326.405473071069,2,2
"iRep=32",249.314943440092,263.975355375647,259.530593469951,288.85141734106,268.814918860252,316.98484379136,2,2
"iRep=33",263.418313746522,278.078725682077,268.387942518105,297.708766389215,277.804790398457,325.974715329565,2,2
"iRep=34",276.569903958371,291.230315893926,282.57339290005,311.89421677116,291.102940476307,339.272865407416,2,2
"iRep=35",275.150725394469,289.811137330024,277.872851599474,307.193675470583,282.792757319074,330.962682250183,2,2
"iRep=36",258.794586501829,273.454998437384,260.974483564572,290.295307435681,266.574701825497,314.744626756606,2,2
"iRep=37",265.343396710501,280.003808646056,266.692475027942,296.013298899051,263.830837718671,312.000762649779,4,2
"iRep=38",256.261612106104,270.922024041659,263.565212020194,292.886035891303,249.329310635646,297.499235566754,4,2
"iRep=39",265.157665248083,279.818077183637,275.346428119071,304.66725199018,288.261152920424,336.431077851532,2,2
"iRep=40",254.740878269617,269.401290205172,258.93092318043,288.251747051539,274.346148319166,322.516073250275,2,2
"iRep=41",250.981404782145,265.6418167177,260.049867675223,289.370691546333,263.889720599278,312.059645530386,2,2
"iRep=42",291.311303387318,305.971715322872,293.235959763301,322.55678363441,294.50909950838,342.679024439488,2,2
"iRep=43",231.566602591656,246.227014527211,241.244838649829,270.565662520938,241.186835599133,289.356760530241,2,2
"iRep=44",270.480536740309,285.140948675864,265.761802936558,295.082626807668,280.724176015311,328.894100946419,3,2
"iRep=45",262.805050415551,277.465462351106,273.470484551727,302.791308422837,283.305327073776,331.475252004884,2,2
"iRep=46",269.883162124295,284.54357405985,275.225406665178,304.546230536288,289.723062155978,337.892987087086,2,2
"iRep=47",264.918751877395,279.57916381295,273.752050451784,303.072874322893,275.8442488315,324.014173762608,2,2
"iRep=48",257.482459901124,272.142871836679,264.409816061632,293.730639932741,276.352977539267,324.522902470375,2,2
"iRep=49",248.710667907102,263.371079842657,259.227825091092,288.548648962201,267.212199875618,315.382124806726,2,2
"iRep=50",233.035698228656,247.696110164211,240.028295586343,269.349119457453,253.697167594315,301.867092525424,2,2
"iRep=51",266.18751238995,280.847924325504,256.88697493338,286.20779880449,259.130673666693,307.300598597801,3,2
"iRep=52",267.170883398526,281.83129533408,273.924116959399,303.244940830509,289.696300331815,337.866225262923,2,2
"iRep=53",221.589910671838,236.250322607392,223.287117374795,252.607941245904,235.021206367171,283.19113129828,2,2
"iRep=54",244.794989103153,259.455401038708,251.235943228789,280.556767099898,259.885551164152,308.05547609526,2,2
"iRep=55",256.907144116033,271.567556051587,265.382793469019,294.703617340129,273.693150367401,321.863075298509,2,2
"iRep=56",276.974082257689,291.634494193244,286.743252834561,316.06407670567,293.543635715583,341.713560646691,2,2
"iRep=57",269.30677458489,283.967186520445,272.702299907902,302.023123779011,286.566691391346,334.736616322454,2,2
"iRep=58",253.940217671821,268.600629607376,264.474270920233,293.795094791342,267.923727987403,316.093652918512,2,2
"iRep=59",242.822962039961,257.483373975516,248.799187153005,278.120011024115,259.775575970484,307.945500901593,2,2
"iRep=60",260.624878311404,275.285290246959,269.103695541495,298.424519412604,274.070258931964,322.240183863072,2,2
"iRep=61",273.993483962788,288.653895898343,285.973433877806,315.294257748915,287.4843075822,335.654232513309,2,2
"iRep=62",280.620136462162,295.280548397716,287.487755416566,316.808579287676,283.23796218494,331.407887116049,2,2
"iRep=64",263.659329626325,278.31974156188,269.600400282332,298.921224153441,281.041586727831,329.21151165894,2,2
"iRep=65",272.639002036638,287.299413972193,278.870937392823,308.191761263932,293.609347717284,341.779272648392,2,2
"iRep=66",241.984137507274,256.644549442829,243.733094108058,273.053917979168,252.194901062207,300.364825993315,2,2
"iRep=67",264.241526706236,278.901938641791,267.483306081357,296.804129952467,282.95702004528,331.126944976388,2,2
"iRep=68",252.536506143543,267.196918079098,260.053015467343,289.373839338452,259.239406867654,307.409331798762,2,2
"iRep=69",260.560196366219,275.220608301773,272.987433643485,302.308257514595,282.706253941444,330.876178872552,2,2
"iRep=70",266.169662347876,280.830074283431,271.32475289729,300.6455767684,281.287595102375,329.457520033484,2,2
"iRep=71",257.514779038661,272.175190974215,257.314771949641,286.635595820751,268.006887540007,316.176812471116,3,2
"iRep=72",272.850876071971,287.511288007525,274.476963620368,303.797787491478,279.881400697743,328.051325628851,2,2
"iRep=73",289.314027708832,303.974439644387,297.111435850738,326.432259721847,299.902710053563,348.072634984672,2,2
"iRep=74",253.339548814933,267.999960750488,261.506295544351,290.827119415461,265.462906752706,313.632831683814,2,2
"iRep=75",262.983901011755,277.64431294731,265.322864887829,294.643688758939,276.3831311926,324.553056123709,2,2
"iRep=76",277.891670657826,292.55208259338,284.116250483081,313.43707435419,289.914404803697,338.084329734806,2,2
"iRep=77",278.797093685968,293.457505621523,284.2388321629,313.559656034009,287.045561539334,335.215486470443,2,2
"iRep=78",288.116600883941,302.777012819496,298.552439466237,327.873263337347,304.78617784932,352.956102780429,2,2
"iRep=79",266.578549134431,281.238961069985,272.258728897823,301.579552768933,277.812390881948,325.982315813056,2,2
"iRep=80",249.477326135164,264.137738070718,254.010081370848,283.330905241958,263.065518581919,311.235443513027,2,2
"iRep=81",279.52762819129,294.188040126844,284.249106400286,313.569930271396,293.840201303296,342.010126234404,2,2
"iRep=82",263.733468114611,278.393880050166,263.072019615033,292.392843486142,273.562584617252,321.73250954836,3,2
"iRep=83",259.129983346182,273.790395281737,262.345460904128,291.666284775237,276.780026665029,324.949951596137,2,2
"iRep=84",256.325215458025,270.98562739358,266.336673126695,295.657496997804,271.430981960306,319.600906891414,2,2
"iRep=85",261.66062931728,276.321041252834,270.626387781891,299.947211653,275.475750194969,323.645675126078,2,2
"iRep=86",255.934585344307,270.594997279862,262.090289057575,291.411112928684,274.869319795025,323.039244726134,2,2
"iRep=87",234.890797141898,249.551209077453,245.006395659338,274.327219530447,247.696712667914,295.866637599022,2,2
"iRep=88",223.087422291265,237.747834226819,220.500093247141,249.82091711825,228.570426737392,276.7403516685,3,2
"iRep=89",280.504160921849,295.164572857404,291.458580294366,320.779404165475,303.907334560904,352.077259492013,2,2
"iRep=90",259.665878640826,274.326290576381,262.90882258436,292.22964645547,272.321053082296,320.490978013405,2,2
"iRep=91",265.221523467925,279.88193540348,270.228578741472,299.549402612581,281.787290076797,329.957215007905,2,2
"iRep=92",273.772956560689,288.433368496243,280.523706854788,309.844530725898,286.63802701645,334.807951947558,2,2
"iRep=93",254.182689891657,268.843101827212,257.02437014708,286.34519401819,267.662529872771,315.832454803879,2,2
"iRep=94",262.661192967332,277.321604902887,272.090318454952,301.411142326061,279.383797977105,327.553722908214,2,2
"iRep=95",273.55920289267,288.219614828224,285.393442197608,314.714266068718,290.548075797818,338.718000728926,2,2
"iRep=96",284.019050412978,298.679462348532,283.46225517184,312.783079042949,293.629298758435,341.799223689543,3,2
"iRep=97",221.251773550497,235.912185486051,233.246632949613,262.567456820723,240.221670478965,288.391595410073,2,2
"iRep=98",266.528340486179,281.188752421734,273.782834994082,303.103658865191,284.378440419737,332.548365350845,2,2
"iRep=99",257.225530799005,271.885942734559,262.404673799517,291.725497670627,267.430190529334,315.600115460442,2,2
"iRep=100",231.944605339244,246.605017274799,242.340204000727,271.661027871836,249.069489888771,297.23941481988,2,2
"iRep=101",282.469979666354,297.130391601909,292.836701826399,322.157525697509,296.22856730722,344.398492238329,2,2
"iRep=102",267.330937819203,281.991349754757,278.312866917688,307.633690788797,270.212022189851,318.381947120959,2,2
"iRep=103",279.993787496464,294.654199432019,287.694082675386,317.014906546495,285.349695764146,333.519620695254,2,2
"iRep=104",269.353121370608,284.013533306163,280.027167302705,309.347991173814,280.193774712899,328.363699644007,2,2
"iRep=105",257.191716771387,271.852128706942,245.011835945025,274.332659816134,254.65562893607,302.825553867178,3,2
"iRep=106",273.34040819032,288.000820125874,280.63171964239,309.952543513499,286.708041164859,334.877966095968,2,2
"iRep=108",273.196082503277,287.856494438831,276.925580552929,306.246404424039,293.157160193219,341.327085124327,2,2
"iRep=109",283.635269830223,298.295681765778,289.753326833008,319.074150704118,298.434967628467,346.604892559575,2,2
"iRep=110",245.760137713907,260.420549649461,244.485710901124,273.806534772234,246.520553485136,294.690478416244,3,2
"iRep=111",261.917761783687,276.578173719242,267.698128865549,297.018952736659,275.049860634009,323.219785565117,2,2
"iRep=112",262.987057905043,277.647469840597,271.975922839903,301.296746711012,291.084416342667,339.254341273775,2,2
"iRep=113",276.350236268061,291.010648203616,285.228360426924,314.549184298034,291.547087818355,339.717012749463,2,2
"iRep=114",264.295078009924,278.955489945479,272.029388961706,301.350212832815,281.329358284487,329.499283215595,2,2
"iRep=115",268.250767644605,282.911179580159,274.716559200645,304.037383071754,284.063621127786,332.233546058894,2,2
"iRep=116",260.272261139023,274.932673074578,266.76563430438,296.08645817549,275.068334251185,323.238259182293,2,2
"iRep=117",275.669326336397,290.329738271952,278.837369746609,308.158193617718,287.254028119151,335.423953050259,2,2
"iRep=118",277.211846491635,291.87225842719,281.349431410133,310.670255281242,292.10679611007,340.276721041178,2,2
"iRep=120",273.66601333848,288.326425274034,277.821862702699,307.142686573808,278.693037081528,326.862962012636,2,2
"iRep=121",265.07028066076,279.730692596314,271.264524113551,300.58534798466,281.43530261902,329.605227550129,2,2
"iRep=122",278.817649915486,293.478061851041,284.844213234614,314.165037105724,287.539154670983,335.709079602091,2,2
"iRep=123",265.984274561506,280.644686497061,273.824511618477,303.145335489587,286.462024397683,334.631949328791,2,2
"iRep=124",259.865594750795,274.526006686349,257.118150544753,286.438974415862,250.205035986889,298.374960917998,4,2
"iRep=125",245.40811636509,260.068528300644,252.241974678191,281.562798549301,259.062719047314,307.232643978423,2,2
"iRep=126",257.804097708066,272.46450964362,257.034821109175,286.355644980285,274.700390710366,322.870315641474,3,2
"iRep=127",278.718043414999,293.378455350554,275.810299410797,305.131123281906,286.368367207878,334.538292138986,3,2
"iRep=128",278.588067576688,293.248479512243,282.573997103245,311.894820974354,291.927104018215,340.097028949324,2,2
"iRep=129",233.212857765435,247.87326970099,240.68932486475,270.01014873586,247.415789060824,295.585713991932,2,2
"iRep=130",262.414873199545,277.075285135099,271.116984952283,300.437808823392,278.481554593878,326.651479524986,2,2
"iRep=131",247.968054136003,262.628466071558,250.788881785853,280.109705656962,254.015381768614,302.185306699723,2,2
"iRep=132",278.567594548375,293.22800648393,279.4257649555,308.74658882661,287.082079691574,335.252004622683,2,2
"iRep=133",254.008291557405,268.668703492959,258.643389398896,287.964213270006,274.579844735981,322.749769667089,2,2
"iRep=134",280.697060079837,295.357472015392,284.582012427337,313.902836298446,294.632736546493,342.802661477602,2,2
"iRep=135",200.162521917354,214.822933852909,206.011393744276,235.332217615385,221.314081484316,269.484006415425,2,2
"iRep=136",270.729630170844,285.390042106398,281.149357766853,310.470181637962,281.898086994382,330.06801192549,2,2
"iRep=137",258.793272567614,273.453684503169,258.783809903306,288.104633774416,262.330580893147,310.500505824255,3,2
"iRep=138",269.480693945624,284.141105881179,272.253818688728,301.574642559838,283.298237109386,331.468162040494,2,2
"iRep=139",286.648721543241,301.309133478796,286.988928400648,316.309752271757,291.422789473123,339.592714404231,2,2
"iRep=140",252.636787831953,267.297199767508,253.171223206519,282.492047077628,259.960582962904,308.130507894012,2,2
"iRep=141",255.791061294559,270.451473230114,253.416741503923,282.737565375033,254.247807167617,302.417732098725,3,2
"iRep=142",266.127348759586,280.78776069514,277.003725267453,306.324549138562,287.117366185548,335.287291116657,2,2
"iRep=143",263.891235260261,278.551647195815,268.629336821514,297.950160692623,284.330545991393,332.500470922501,2,2
"iRep=144",277.540065636817,292.200477572372,284.419959291427,313.740783162537,300.955726654798,349.125651585907,2,2
"iRep=145",244.429875564184,259.090287499738,255.341605727348,284.662429598457,260.856438891586,309.026363822694,2,2
"iRep=146",265.653385974345,280.313797909899,271.982922622327,301.303746493436,280.717998013325,328.887922944433,2,2
"iRep=147",261.384282331647,276.044694267202,268.170823971993,297.491647843103,278.216603232495,326.386528163604,2,2
"iRep=148",273.325902971932,287.986314907487,279.595087796359,308.915911667469,291.107813164282,339.27773809539,2,2
"iRep=149",261.644165207001,276.304577142556,266.541238135773,295.862062006882,274.359240544147,322.529165475255,2,2
"iRep=150",251.19149686969,265.851908805245,245.305257964256,274.626081835366,254.360017348724,302.529942279833,3,2
"iRep=151",270.415225797522,285.075637733077,270.026801868814,299.347625739924,282.314386647715,330.484311578824,3,2
"iRep=152",241.651776904469,256.312188840024,245.558173195155,274.878997066265,258.57529175544,306.745216686548,2,2
"iRep=153",254.206548664719,268.866960600274,252.925714994608,282.246538865717,250.809634450998,298.979559382106,4,2
"iRep=154",290.231441975998,304.891853911553,297.291961208983,326.612785080092,308.53577138927,356.705696320378,2,2
"iRep=155",278.041003431802,292.701415367357,284.303661125493,313.624484996603,291.235618982546,339.405543913654,2,2
"iRep=156",244.020221048945,258.6806329845,252.112442724805,281.433266595914,256.826513319665,304.996438250773,2,2
"iRep=157",267.697806649744,282.358218585299,275.02422938764,304.34505325875,279.463076501756,327.633001432864,2,2
"iRep=158",274.339717065501,289.000129001056,283.011837581061,312.332661452171,287.392398730262,335.56232366137,2,2
"iRep=159",254.517655979489,269.178067915044,265.270580378627,294.591404249736,269.472834187729,317.642759118838,2,2
"iRep=160",239.767282996437,254.427694931992,244.444516546082,273.765340417191,247.884216055983,296.054140987091,2,2
"iRep=161",254.303290080439,268.963702015993,264.674194210009,293.995018081118,276.852661060809,325.022585991917,2,2
"iRep=162",268.898613054263,283.559024989818,277.713371105781,307.034194976891,279.66320530709,327.833130238198,2,2
"iRep=163",289.395427946356,304.055839881911,293.61945454507,322.94027841618,300.625716038223,348.795640969331,2,2
"iRep=164",266.427367368724,281.087779304278,274.883616753362,304.204440624471,284.571207203481,332.74113213459,2,2
"iRep=165",248.005935386881,262.666347322436,258.302986818535,287.623810689644,267.135680266275,315.305605197383,2,2
"iRep=166",255.828320004678,270.488731940233,259.90014173894,289.22096561005,266.992095594787,315.162020525895,2,2
"iRep=167",258.058071954189,272.718483889744,265.539077232761,294.85990110387,268.094180130252,316.264105061361,2,2
"iRep=168",245.521167577951,260.181579513505,251.170584642052,280.491408513161,265.238374526111,313.408299457219,2,2
"iRep=169",271.215522854053,285.875934789608,269.873574831514,299.194398702623,281.699351188361,329.869276119469,3,2
"iRep=170",249.476265416031,264.136677351586,257.824747786066,287.145571657175,271.681565543962,319.85149047507,2,2
"iRep=171",261.275178873916,275.935590809471,262.068343894473,291.389167765582,272.07722218242,320.247147113528,2,2
"iRep=172",253.183282769853,267.843694705408,261.350216544175,290.671040415284,276.039944938623,324.209869869731,2,2
"iRep=173",253.776893469374,268.437305404928,257.510473924516,286.831297795626,267.155711226875,315.325636157983,2,2
"iRep=174",266.237852756899,280.898264692454,271.973711712899,301.294535584009,278.814527860569,326.984452791677,2,2
"iRep=175",263.412885228397,278.073297163952,260.396907123327,289.717730994436,268.976336672153,317.146261603262,3,2
"iRep=176",260.641190761311,275.301602696866,269.591935539165,298.912759410274,276.23684393404,324.406768865149,2,2
"iRep=177",268.534371759027,283.194783694582,274.381840574477,303.702664445586,284.719008281192,332.888933212301,2,2
"iRep=178",255.26490981965,269.925321755205,255.651318677215,284.972142548325,268.482468094154,316.652393025262,2,2
"iRep=179",272.224833127792,286.885245063347,267.398437128116,296.719260999226,268.518827156552,316.688752087661,3,2
"iRep=180",251.026524399714,265.686936335268,254.469832023409,283.790655894518,258.479833101534,306.649758032642,2,2
"iRep=181",267.37247865204,282.032890587595,270.153011605646,299.473835476755,283.868193288599,332.038118219707,2,2
"iRep=182",254.570944068553,269.231356004108,263.909332662067,293.230156533176,269.726023508386,317.895948439494,2,2
"iRep=183",278.547601517228,293.208013452783,273.769084770626,303.089908641735,281.299089593139,329.469014524247,3,2
"iRep=184",244.946724978707,259.607136914262,247.965503621709,277.286327492819,253.485654658183,301.655579589291,2,2
"iRep=185",264.360626336974,279.021038272529,272.829013535761,302.14983740687,276.962318685813,325.132243616921,2,2
"iRep=186",259.153386512484,273.813798448038,268.676679358188,297.997503229297,279.195995090607,327.365920021715,2,2
"iRep=187",246.780517723535,261.44092965909,251.343345980382,280.664169851492,256.977344273886,305.147269204994,2,2
"iRep=188",241.262536816814,255.922948752369,240.198599051111,269.519422922221,244.192013768101,292.36193869921,3,2
"iRep=189",272.065537946196,286.72594988175,279.476070410845,308.796894281954,291.573945385115,339.743870316223,2,2
"iRep=190",269.454206106597,284.114618042151,276.846316344102,306.167140215211,288.880670147995,337.050595079104,2,2
"iRep=191",280.240433958463,294.900845894017,288.578635102338,317.899458973447,288.705106087045,336.875031018153,2,2
"iRep=192",250.826429588495,265.486841524049,256.615967408186,285.936791279295,262.674725398945,310.844650330054,2,2
"iRep=193",247.636105028633,262.296516964188,247.344302178408,276.665126049517,256.898892657665,305.068817588773,3,2
"iRep=194",232.744222167217,247.404634102772,234.422585419744,263.743409290854,243.205116239415,291.375041170523,2,2
"iRep=195",257.022637349986,271.683049285541,258.737436492549,288.058260363659,259.031116375765,307.201041306874,2,2
"iRep=196",282.580953708103,297.241365643658,285.810688392746,315.131512263855,301.094453541529,349.264378472637,2,2
"iRep=197",264.175544788595,278.83595672415,265.932631607588,295.253455478698,268.402511409659,316.572436340767,2,2
"iRep=198",258.583467423052,273.243879358606,262.784584741707,292.105408612816,277.305368518686,325.475293449794,2,2
"iRep=199",262.370166731039,277.030578666594,272.973026475573,302.293850346682,265.907731049011,314.077655980119,2,2
"iRep=200",235.248372637106,249.90878457266,236.619821060147,265.940644931257,251.390718168479,299.560643099588,2,2
"iRep=201",254.039481034383,268.699892969938,259.32505157426,288.64587544537,265.751655123931,313.921580055039,2,2
"iRep=202",265.630211481214,280.290623416769,271.073036990888,300.393860861997,279.239009674968,327.408934606076,2,2
"iRep=203",278.538724035999,293.199135971554,281.556262262181,310.87708613329,287.488396742433,335.658321673542,2,2
"iRep=204",234.327305935547,248.987717871102,244.222603691792,273.543427562902,245.709267479457,293.879192410565,2,2
"iRep=205",258.171069154972,272.831481090527,264.949975134444,294.270799005553,268.501205776707,316.671130707816,2,2
"iRep=206",273.383252982879,288.043664918434,281.891953900339,311.212777771449,294.543561782174,342.713486713283,2,2
"iRep=207",237.923835557772,252.584247493327,246.564473978256,275.885297849365,247.173483863209,295.343408794318,2,2
"iRep=208",278.284934608003,292.945346543558,284.748401677011,314.06922554812,297.277348080678,345.447273011786,2,2
"iRep=209",249.098024871753,263.758436807308,254.258217463883,283.579041334992,264.715788083128,312.885713014236,2,2
"iRep=210",284.058472357886,298.71888429344,287.308240360538,316.629064231648,299.783739783155,347.953664714263,2,2
"iRep=211",263.421786490439,278.082198425993,268.230322536755,297.551146407864,277.306533339121,325.476458270229,2,2
"iRep=212",267.930417859364,282.590829794919,271.546170349736,300.866994220845,280.796983202883,328.966908133991,2,2
"iRep=213",273.255668123439,287.916080058994,272.54730069074,301.868124561849,284.174946784661,332.344871715769,3,2
"iRep=214",273.381376507309,288.041788442864,276.819085198725,306.139909069834,286.543952611871,334.713877542979,2,2
"iRep=215",286.591840830727,301.252252766281,294.358335843246,323.679159714355,302.794373277351,350.96429820846,2,2
"iRep=216",277.9282363883,292.588648323855,283.248072725121,312.568896596231,288.566862197451,336.736787128559,2,2
"iRep=217",245.000041624763,259.660453560318,256.137500678138,285.458324549248,266.338181119478,314.508106050586,2,2
"iRep=218",279.784608610656,294.445020546211,289.313422672919,318.634246544029,296.979283944379,345.149208875488,2,2
"iRep=219",287.430534121432,302.090946056986,291.420515097369,320.741338968478,299.611488464395,347.781413395503,2,2
"iRep=220",227.73729893453,242.397710870085,234.592917145072,263.913741016181,244.393846557449,292.563771488557,2,2
"iRep=221",249.228880366287,263.889292301842,247.449013979594,276.769837850703,248.667869396617,296.837794327726,3,2
"iRep=222",234.746482826861,249.406894762415,237.182071413606,266.502895284716,252.218554444405,300.388479375513,2,2
"iRep=223",267.518084542597,282.178496478152,283.928092582174,313.248916453283,275.925140947273,324.095065878382,2,2
"iRep=224",250.165674027732,264.826085963286,258.06760900554,287.38843287665,261.386028141408,309.555953072516,2,2
"iRep=225",290.473464683488,305.133876619043,290.120809035228,319.441632906338,297.060935436567,345.230860367675,3,2
"iRep=226",233.397874714141,248.058286649696,242.322990262969,271.643814134078,245.780460521304,293.950385452412,2,2
"iRep=227",261.370486590822,276.030898526377,263.644197193659,292.965021064768,261.671406614277,309.841331545385,2,2
"iRep=228",264.391425972041,279.051837907596,266.699167335517,296.019991206627,279.056225679651,327.22615061076,2,2
"iRep=229",273.668148101291,288.328560036846,282.144778053474,311.465601924583,291.458433310194,339.628358241303,2,2
"iRep=230",234.120403928384,248.780815863939,232.836131923151,262.15695579426,240.845804437405,289.015729368513,3,2
"iRep=231",247.356495033964,262.016906969519,249.630198267863,278.951022138972,256.18326939567,304.353194326779,2,2
"iRep=232",260.233988282268,274.894400217823,267.964723253264,297.285547124373,278.019508937665,326.189433868774,2,2
"iRep=233",261.037347814522,275.697759750077,263.739072591933,293.059896463043,284.012834593024,332.182759524132,2,2
"iRep=234",259.807023150932,274.467435086487,271.43389926202,300.754723133129,276.55580303523,324.725727966338,2,2
"iRep=235",261.746804497606,276.407216433161,269.657213463534,298.978037334643,286.807977499277,334.977902430385,2,2
"iRep=236",278.436907012988,293.097318948543,285.579602917175,314.900426788285,295.144766443843,343.314691374951,2,2
"iRep=237",257.615312640789,272.275724576343,270.078639873603,299.399463744712,279.905898837418,328.075823768526,2,2
"iRep=238",248.167634064073,262.828045999627,252.595228472683,281.916052343792,262.813217866677,310.983142797786,2,2
"iRep=239",258.107373805054,272.767785740609,263.081320435889,292.402144306999,270.800243682004,318.970168613112,2,2
"iRep=240",268.090397860331,282.750809795886,270.567090299215,299.887914170324,281.614531934182,329.78445686529,2,2
"iRep=241",234.180780422395,248.84119235795,232.912798066812,262.233621937921,245.377066205805,293.546991136914,3,2
"iRep=242",249.491620196854,264.152032132409,252.072633855546,281.393457726656,262.449850990633,310.619775921741,2,2
"iRep=243",281.752928082583,296.413340018137,293.050082017904,322.370905889014,302.408696154108,350.578621085217,2,2
"iRep=244",286.231305408405,300.89171734396,292.675152160656,321.995976031766,293.659570863037,341.829495794146,2,2
"iRep=245",251.55291818068,266.213330116234,258.66140756978,287.98223144089,267.566268930939,315.736193862047,2,2
"iRep=246",260.963657701302,275.624069636856,269.28387838624,298.604702257349,274.105995386403,322.275920317511,2,2
"iRep=247",261.250327459389,275.910739394943,267.243989270925,296.564813142034,274.071842420623,322.241767351732,2,2
"iRep=248",284.381724050838,299.042135986393,290.968314050381,320.289137921491,296.641334976186,344.811259907294,2,2
"iRep=249",226.696183522807,241.356595458362,229.928454790097,259.249278661207,237.505751107452,285.675676038561,2,2
"iRep=250",250.164053091903,264.824465027458,261.061845513475,290.382669384585,258.27762819181,306.447553122918,2,2
"iRep=251",271.424826778637,286.085238714192,279.123096391008,308.443920262117,289.153283259873,337.323208190981,2,2
"iRep=252",256.207434204602,270.867846140156,260.469531902205,289.790355773315,278.620831858467,326.790756789576,2,2
"iRep=253",252.663232213526,267.32364414908,259.317354114972,288.638177986081,266.707242983665,314.877167914774,2,2
"iRep=254",251.501665987002,266.162077922557,259.483296094778,288.804119965887,264.515056452631,312.68498138374,2,2
"iRep=255",259.748635969408,274.409047904963,258.374372918952,287.695196790061,271.097032769188,319.266957700296,3,2
"iRep=256",246.692448574579,261.352860510133,254.512507546491,283.8333314176,261.175681316696,309.345606247804,2,2
"iRep=257",229.221179512873,243.881591448428,233.962140388076,263.282964259185,244.406804416986,292.576729348094,2,2
"iRep=258",249.588327001449,264.248738937003,248.011088891989,277.331912763099,259.646284408392,307.8162093395,3,2
"iRep=259",263.082515150616,277.74292708617,266.234981351599,295.555805222709,279.044898159317,327.214823090425,2,2
"iRep=260",277.892505269682,292.552917205236,284.141109317181,313.461933188291,293.324694665139,341.494619596247,2,2
"iRep=261",238.862050720634,253.522462656189,244.569212958046,273.890036829155,247.437231394473,295.607156325581,2,2
"iRep=262",267.276269411522,281.936681347077,275.575477108125,304.896300979235,288.027641878492,336.1975668096,2,2
"iRep=264",260.414234593843,275.074646529398,265.641333770196,294.962157641305,276.928066726626,325.097991657734,2,2
"iRep=265",247.623504638392,262.283916573946,252.319835534743,281.640659405853,266.343052687707,314.512977618815,2,2
"iRep=266",282.12790496025,296.788316895804,281.000566520507,310.321390391617,279.90278287675,328.072707807858,4,2
